Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,Final de placa,CEP,Município,Bairro,url,Cor
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Passeio,2013,113000,,Flex,Automático,,4 portas,7,66123620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/civic-2012-2013-1-8-lxs-16v-flex-4p-automatico-896853129,
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Antigo,1980,100,1.3,Gasolina,Manual,Mecânica,2 portas,8,66085200,Belém,Pedreira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fusca-896853291,Branco
"Carros, vans e utilitários",RENAULT LOGAN DYNAMIQUE HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2014,63,1.6,Gasolina,Manual,Hidráulica,4 portas,7,66045260,Belém,Condor,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/logan-1-6-8v-flex-896855236,Prata
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2015,62000,1.6,Flex,Automático,Elétrica,4 portas,6,66053260,Belém,Reduto,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-premium-aut-2014-2015-842847966,Preto
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2017,20000,1.0,Flex,Manual,Hidráulica,4 portas,8,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-attractive-2017-2017-entrada-apartir-r-5000-895875943,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,VW - VOLKSWAGEN,,2020,50387,1.6,Flex,Manual,Elétrica,4 portas,8,67110000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-6-msi-total-flex-manual-892552574,Branco
"Carros, vans e utilitários",MITSUBISHI L200 TRITON GLX 3.2 CD TB INT.DIESEL MEC,MITSUBISHI,Pick-up,2018,105000,3.0 - 3.9,Diesel,Manual,Hidráulica,4 portas,8,66110000,Belém,Maracangalha,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-l200-triton-glx-cd-3-2-diesel-tb-inter-4x4-mec-2017-18-896848159,Prata
"Carros, vans e utilitários",HYUNDAI I30,HYUNDAI,Hatch,2012,3,2.0 - 2.9,Flex,Manual,,4 portas,9,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/i30-2012-corre-pra-boulevard-automoveis-vem-ser-feliz-885915083,Preto
"Carros, vans e utilitários",FIAT PALIO WEEK. ATTRACTIVE 1.4 FIRE FLEX 8V,FIAT,Passeio,2012,1,,Flex,Manual,,4 portas,2,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-2012-2012-1-4-mpi-attractive-weekend-8v-flex-4p-manual-896851952,
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,,2017,134000,1.0,Flex,Manual,Mecânica,4 portas,7,68508460,Marabá,Nova Marabá,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-expression-1-0-2017-flex-845214687,Prata
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2017,44,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,6,68373000,Altamira,Jardim Independente I,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/toro-volcano-2-0-16v-4x4-tb-diesel-aut-896851377,Branco
"Carros, vans e utilitários",GM - CHEVROLET S10,GM - CHEVROLET,Pick-up,2017,118000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,,66063018,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/s10-lt-2-8-aut-4-4-cd-diesel-896848320,Vermelho
"Carros, vans e utilitários",FORD FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,FORD,,2018,35000,1.0,Flex,Automático,Mecânica,4 portas,5,68508460,Marabá,Nova Marabá,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-fwd-gtdi-867657006,Cinza
"Carros, vans e utilitários",FIAT STRADA WORKING CELEB.1.4 FIRE FLEX 8V CD,FIAT,Van/Utilitário,2015,100000,1.4,Flex,Manual,Hidráulica,4 portas,9,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-working-2015-cd-autoshow-cd01-871698288,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2017,1,1.6,Flex,Manual,Hidráulica,2 portas,5,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/linda-saveiro-2017-1-6-estado-de-zero-sem-detalhes-879174833,Branco
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Pick-up,2015,97000,1.4,Flex,Manual,Hidráulica,4 portas,2,68270000,Oriximiná,,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/strada-896847750,Cinza
,,,,,,,,,,,,,,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-0-completo-896827290,
"Carros, vans e utilitários",TOYOTA PRIUS HYBRID 1.8 16V 5P AUT.,TOYOTA,Passeio,2017,33383,1.8,Flex,Automático,Elétrica,4 portas,8,66823066,Belém,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vendo-prius-ano-2018-896839455,Vermelho
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Van/Utilitário,2015,102000,1.4,Flex,Manual,Hidráulica,4 portas,1,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-c-dupla-1-4-autoshow-ert-880858845,Preto
"Carros, vans e utilitários",FIAT PALIO,FIAT,Hatch,2002,200000,1.0,Gasolina,Manual,Hidráulica,4 portas,9,66079016,Belém,Terra Firme,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-1-0-896829955,Prata
"Carros, vans e utilitários",FIAT PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,FIAT,Hatch,2012,111700,1.8,Gasolina,Semi-Automático,Mecânica,4 portas,2,67030857,Ananindeua,Centro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-adventure-italia-dualogic-2012-896830892,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TITAN  1.6 MI TOTAL FLEX 2P,VW - VOLKSWAGEN,Pick-up,2009,150000,1.6,Flex,Manual,Hidráulica,2 portas,5,66045520,Belém,Cremação,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-2009-ap-1-6-completa-896830276,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK CD2.0 16V/S CD2.0 16V TDI 4X4 DIE,VW - VOLKSWAGEN,Pick-up,2014,110000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,0,66123050,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-amarok-cd-4x4-s-896827156,Branco
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2004,143200,1.0,Gasolina,Manual,Hidráulica,4 portas,5,66643680,Belém,São Clemente,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-1-0-ano-2004-2004-896825563,Preto
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2013,82000,1.4,Flex,Manual,Hidráulica,4 portas,6,66008080,Belém,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/cobalt-lt-1-4-13-14-896828702,Preto
"Carros, vans e utilitários",GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,Hatch,1998,5000,1.0,Gasolina,Manual,Mecânica,2 portas,,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-896826057,Prata
"Carros, vans e utilitários",RENAULT CLIO EXPRESSION 1.0 8V 60CV 3P,RENAULT,Hatch,2012,1,1.0,Flex,Manual,Hidráulica,4 portas,,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/clio-expressio-1-0-2012-892526377,Preto
"Carros, vans e utilitários",FORD KA,FORD,Hatch,2012,0,1.5,Flex,Manual,Mecânica,4 portas,,67113901,Ananindeua,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-oferta-18-900--872906108,Preto
"Carros, vans e utilitários",FIAT PUNTO ESSENCE DUALOGIC 1.8 FLEX 16V 5P,FIAT,Passeio,2017,45000,1.8,Flex,Automático,Hidráulica,4 portas,7,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/recuse-imitacoes-r-1mil-de-entrada-so-na-showroom-automoveis-665831225,Amarelo
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2020,30000,1.0,Flex,Manual,Hidráulica,,9,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-g7-ano-2020-completo-896823759,Branco
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2017,28000,1.8,Flex,Automático,Elétrica,4 portas,0,66093972,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-hrv-2017-ex-blindada-28-000km-belem-veiculos-premium-893733724,Cinza
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2016,49000,1.0,Flex,Manual,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/recuse-imitacoes-r-1mil-de-entrada-onix-1-0-lt-2016-719201902,Prata
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,65000,1.0,Flex,Manual,Elétrica,4 portas,7,66030690,Belém,Jurunas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2019-2019-881073170,Cinza
"Carros, vans e utilitários",RENAULT CLIO RL/ JP/AUTH.1.0/1.0 HI-POWER 16V 5P,RENAULT,Hatch,2002,144444,1.0,Gasolina,Manual,Hidráulica,4 portas,2,68500300,Marabá,Velha Marabá,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/clio-super-economico-896820875,Prata
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,Hatch,2017,13000,1.4,Flex,Manual,Hidráulica,4 portas,4,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/na-ip-veiculos-punto-italia-2017-zero-896820937,Prata
"Carros, vans e utilitários",FIAT PALIO ELX 1.6 MPI 16V 4P,FIAT,Hatch,2015,79000,1.6,Flex,Manual,Hidráulica,4 portas,1,68637000,Ipixuna do Pará,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-1-6-2015-896820336,Preto
"Carros, vans e utilitários",HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,HYUNDAI,SUV,2018,41000,1.6,Flex,Automático,Elétrica,4 portas,5,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/tucson-gls-1-6-turbo-com-teto-carro-novo-896819863,Prata
"Carros, vans e utilitários",HONDA WR-V EX 1.5 FLEXONE 16V 5P AUT.,HONDA,Passeio,2018,35000,1.5,Flex,Automático,Hidráulica,4 portas,4,66123050,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-wr-v-ex-cvt-866580728,Cinza
"Carros, vans e utilitários",FIAT ARGO,FIAT,Passeio,2020,57099,1.0,Flex,Manual,Elétrica,4 portas,5,67113330,Ananindeua,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-1-0-firefly-flex-drive-manual-892279879,Prata
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,SUV,2018,76040,1.8,Flex,Manual,Elétrica,4 portas,3,68020250,Santarém,Aeroporto Velho,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-7-lugares-2017-2018-877321922,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK EXTREME CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2019,206000,3.0 - 3.9,Diesel,Automático,Hidráulica,4 portas,2,68745000,Castanhal,Ianetama,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-896815869,Preto
"Carros, vans e utilitários",FIAT PALIO SPORTING 1.6 FLEX 16V 5P,FIAT,Hatch,2013,86000,1.6,Flex,Manual,Hidráulica,4 portas,4,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-1-6-2013-em-perfeito-estado-896815617,Vermelho
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Pick-up,2020,40,1.4,Flex,Manual,Hidráulica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/strada-hw-1-4-flex-2020-1-mil-de-entrada-uwhr-831590095,
"Carros, vans e utilitários",FIAT UNO FURGÃO 1.5 MPI/I.E.,FIAT,Passeio,1992,111111,1.5,Gasolina,Manual,Mecânica,2 portas,5,68025450,Santarém,Nova República,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/carro-896812986,Azul
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,63549,1.6,Flex,Manual,Hidráulica,4 portas,2,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-1-6-msi-2016-2017-km-63-000-valor-42-900-887593997,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF HIGHLINE 1.4 TSI 140CV AUT.,VW - VOLKSWAGEN,Hatch,2013,73100,1.4,Gasolina,Automático,Elétrica,4 portas,4,66613080,Belém,Souza,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/golf-tsi-alemao-896813114,Branco
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2012,77,1.6,Flex,Manual,Hidráulica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sandero-2012-1-6-1-mil-de-entrada-aercio-veiculos-xdt-870214282,Cinza
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Hatch,2014,79,1.4,Flex,Manual,Elétrica,4 portas,9,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-2014-1-4-1-mil-de-entrada-aercio-veiculos-tfd-855578299,Azul
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,50000,1.0,Flex,Manual,Elétrica,4 portas,3,66640000,Belém,Mangueirão,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/up-move-1-0-2015-manual-827077704,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2021,30000,,,,Hidráulica,,,66010000,Belém,Campina,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-12v-mpi-totalflex-896811890,Branco
"Carros, vans e utilitários",NISSAN FRONTIER SV AT.CD 4X4 2.5 TB DIESEL MEC.,NISSAN,Pick-up,2013,180000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,1,67200000,Marituba,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/frontier-attack-4x4-diesel-896811139,Branco
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,86468,1.0,Gasolina,Manual,Assistida,4 portas,6,68740001,Castanhal,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/classic-2012-19-mil-896812296,Preto
"Carros, vans e utilitários",GM - CHEVROLET OPALA COMODORO/COMOD. SLE  4.1/2.5,GM - CHEVROLET,Antigo,1987,48000,2.0 - 2.9,Álcool,Manual,Hidráulica,2 portas,4,66080472,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/opala-comodoro-coupe-1987-870006923,Azul
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2014,0,1.6,Gasolina,Manual,Hidráulica,4 portas,,66063070,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2014-896810968,Branco
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2018,48221,1.0,Flex,Manual,Elétrica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2018-1-0-1-mil-de-entrada-aercio-veiculos-fuk-888717411,Preto
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2013,79,1.4,Flex,Manual,Elétrica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-passion-2013-1-4-1-mil-de-entrada-aercio-veiculos-857443873,Cinza
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Sedã,2013,61,1.5,Flex,Automático,Elétrica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2013-1-5-ex-1-mil-de-entrada-aercio-veiculos-849360886,Preto
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 FLEX 16V AUT.,RENAULT,SUV,2020,40000,1.6,Flex,Automático,Elétrica,4 portas,8,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-dynamique-1-6-cvt-2019-2020-782387669,Branco
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Hatch,2015,130000,1.0,Flex,Manual,Hidráulica,,,66090100,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/classic-1-0-896807851,Preto
"Carros, vans e utilitários",KIA MOTORS PICANTO EX 1.1/1.0/ 1.0 FLEX MEC.,KIA MOTORS,Hatch,2012,60000,1.0,Gasolina,Manual,Hidráulica,4 portas,0,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/kia-picanto-financiamento-894781668,Prata
"Carros, vans e utilitários",FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,Hatch,2010,20000,1.0,Flex,Manual,Hidráulica,4 portas,0,66095491,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-way-economy-1-0-f-flex-4p-886544775,Prata
"Carros, vans e utilitários",HONDA CITY SEDAN DX 1.5 FLEX 16V MEC.,HONDA,Sedã,2011,173000,1.5,Flex,Manual,Elétrica,4 portas,2,68741190,Castanhal,Saudade I,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-city-2011-selado-ate-marco-de-2022-896804115,Branco
"Carros, vans e utilitários",FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,Passeio,2011,90000,1.0,Gasolina,Manual,Hidráulica,4 portas,9,66060162,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-2011-896802135,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Passeio,2011,114,1.0,Flex,Manual,Hidráulica,4 portas,9,68780000,Vigia,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-8v-completo-896801521,Cinza
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2015,183759,,Flex,Automático,,4 portas,1,67120676,Ananindeua,Jibóia Branca,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/br-volkswagen-gol-1-0-mi-8v-g-vi-896810859,Prata
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2011,121000,1.0,Flex,,Hidráulica,4 portas,,66087150,Belém,Pedreira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/celta-2010-2011-896801310,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 2P,VW - VOLKSWAGEN,Passeio,2020,20000,1.0,Gasolina,Manual,Hidráulica,4 portas,6,66821134,Belém,Parque Guajará,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-896800382,Cinza
"Carros, vans e utilitários",FORD F-250 XLT 3.9 4X4 CD TB DIESEL,FORD,Pick-up,2009,342000,3.0 - 3.9,Diesel,Manual,Hidráulica,4 portas,3,66060450,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-f-250-3-9-xlt-cab-dupla-4x4-896801353,Prata
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Hatch,2019,49000,1.0,Flex,Manual,Elétrica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-flex-2019-mil-de-entrada-ssg-824600745,
"Carros, vans e utilitários",FIAT IDEA ESSENCE SUBLIME DUAL.1.6 FLEX16V 5P,FIAT,Hatch,2015,53000,1.4,Flex,Manual,Hidráulica,4 portas,8,67020000,Ananindeua,Águas Lindas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/idea-essence-1-4-top-de-linha-896799665,Outra
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,36000,1.4,Flex,Manual,Elétrica,4 portas,2,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-896800338,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,50000,1.0,Flex,Manual,Hidráulica,4 portas,8,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-1-0-flex-2020-1-mil-de-entrada-na-rafa-veiculos-n-848260064,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2016,75000,1.6,Flex,Manual,Hidráulica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-1-6-2016-na-rafa-veiculos-s-856324601,
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2020,45000,1.6,Flex,Automático,Elétrica,4 portas,7,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-at-flex-2020-1-mil-de-entrada-na-rafa-veiculos-iisd-807659945,
"Carros, vans e utilitários",FIAT PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,FIAT,Passeio,2012,0,1.8,Flex,Manual,Hidráulica,4 portas,6,67015623,Ananindeua,Levilândia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-ano-2012-896798635,Branco
"Carros, vans e utilitários",MITSUBISHI PAJERO DAKAR/HPE 3.5 4X4 FLEX 5P AUT.,MITSUBISHI,Pick-up,2006,100000,2.0 - 2.9,Gasolina,Automático,Hidráulica,,,66083190,Belém,Pedreira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/pajero-896794505,Verde
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2012,20,1.4,Flex,Manual,,4 portas,,67013000,Ananindeua,Atalaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-lt-financiamento-896795482,Branco
