Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,price,url,Bairro
"Carros, vans e utilitários",JAC T5 1.5 JET FLEX 16V 5P MEC.,JAC,,1950 ou anterior,666666,,,Manual,,,,,58436185,Campina Grande,40000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/terreno-895818930,Serrotão
"Carros, vans e utilitários",FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,,2016,98500,1.5,Flex,Manual,Elétrica,Branco,4 portas,5,58040300,João Pessoa,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-5-2016-883231150,Torre
"Carros, vans e utilitários",FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,FIAT,Sedã,2015,80000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,8,58040380,João Pessoa,39990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-2015-completao-extra-870747537,Torre
"Carros, vans e utilitários",GM - CHEVROLET JOY PLUS 1.0 8V 4P FLEX MEC,GM - CHEVROLET,Sedã,2020,62876,1.0,Flex,Manual,Elétrica,Prata,4 portas,4,58033020,João Pessoa,53990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-1-0-spe4-flex-plus-manual-2020-871715861,Brisamar
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Pick-up,2017,67000,2.0 - 2.9,Diesel,Automático,Elétrica,Prata,4 portas,3,58416665,Campina Grande,175000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-2017-extra-unico-dono-895810171,Santa Rosa
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE-S 2.4 4X4 DIESEL AUT,MITSUBISHI,SUV,2021,7000,3.0 - 3.9,Diesel,Automático,Elétrica,Preto,4 portas,1,58053175,João Pessoa,351900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/pajero-hpe-s-2021-895811321,Jardim São Paulo
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Antigo,1987,38988885,1.8,Gasolina,Manual,Elétrica,Branco,4 portas,5,58015570,João Pessoa,5000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-pneu-junto-com-os-aro-895809068,Jaguaribe
"Carros, vans e utilitários",VW - VOLKSWAGEN QUANTUM 1.8 MI/ 1.8I,VW - VOLKSWAGEN,Van/Utilitário,1997,200000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,4,58035000,João Pessoa,6000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/santana-quantum-97-895809222,Bessa
,,,,,,,,,,,,,,,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-1-3-manual-so-nao-tem-banco-de-couro-895806444,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,113000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,8,58075000,João Pessoa,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-classic-2011-895808475,Ernesto Geisel
"Carros, vans e utilitários",FIAT UNO MILLE CELEB. WAY ECON. 1.0 F.FLEX 4P,FIAT,Hatch,2013,158196,1.0,Flex,Manual,Hidráulica,Prata,4 portas,6,58040261,João Pessoa,26900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-way-celeb-4-portas-1-0-completo-2013-857566589,Torre
"Carros, vans e utilitários",GM - CHEVROLET COBALT LS 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2015,64000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,9,58050120,João Pessoa,42000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/cobalt-1-4-lt-2015-895807935,Castelo Branco
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2020,27407,1.8,Flex,Automático,Elétrica,Azul,4 portas,2,58033020,João Pessoa,92990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-1-8-at-2020-858889124,Brisamar
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2017,57493,1.8,Flex,Automático,Elétrica,Branco,4 portas,6,58028880,João Pessoa,71900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-at-flex-br-ano-2017-880274263,Ipês
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6/ 1.6 TREND TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2014,99000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,2,58040021,João Pessoa,33990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-spacefox-1-6-2014-895805910,Torre
"Carros, vans e utilitários",GM - CHEVROLET S10 BLAZER DLX 2.8 4X4 TB INTERC. DIESEL,GM - CHEVROLET,Pick-up,2017,100000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,7,58035080,João Pessoa,153000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vede-se-umas102017-18-4x4-895806389,Bessa
"Carros, vans e utilitários",RENAULT DUSTER OROCH DYNA. 1.6 HI-FLEX 16V MEC,RENAULT,Passeio,2019,52500,,Flex,Manual,,,2 portas,8,58400158,Campina Grande,79900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/duster-oroch-2018-2019-1-6-16v-sce-flex-dynamique-manual-881682437,Centro
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2017,65000,1.4,Flex,Automático,Elétrica,Preto,4 portas,1,58401387,Campina Grande,57990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-automatico-2017-889118318,Lauritzen
"Carros, vans e utilitários",FORD ,FORD,Passeio,2008,6100000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,6,58306210,Bayeux,23000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/crossfox-895805700,Centro
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Pick-up,2019,36269,1.4,Flex,Manual,Hidráulica,Branco,2 portas,8,58401417,Campina Grande,54900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-2019-hard-working-883862803,Lauritzen
"Carros, vans e utilitários",FORD FIESTA,FORD,Hatch,2015,78000,1.6,Flex,Manual,Elétrica,Branco,4 portas,9,58073172,João Pessoa,38900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-6-2015-895801795,Cidade dos Colibris
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2018,28500,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,4,58750000,Juru,55500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-2018-895802075,
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,75120,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,3,58052490,João Pessoa,35500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/up-mpi-2015-completo-895799721,Jardim Cidade Universitária
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2016,98000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,3,58070520,João Pessoa,38500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-up-2016-muito-economico-895799666,Cristo Redentor
"Carros, vans e utilitários",NISSAN FRONTIER SE CD 4X4 2.3 BI-TB DIESEL AUT.,NISSAN,Pick-up,2018,57000,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,0,58000000,João Pessoa,149900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-se-2018-4x4-automatica-895800011,
"Carros, vans e utilitários",FORD ECOSPORT 4WD 2.0/ 2.0 FLEX 16V 5P,FORD,SUV,2007,86300,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,4 portas,3,58000000,João Pessoa,26000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-4wd-4x4-895799338,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,67000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,6,58015160,João Pessoa,37990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-msi-2016-extra-881186480,Jaguaribe
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,Hatch,2014,92000,1.0,Flex,Manual,Hidráulica,Preto,2 portas,5,58305050,Bayeux,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ceuta-13-14-completo-895794975,Baralho
"Carros, vans e utilitários",FIAT UNO CITY / SMART CITY 1.0 4P,FIAT,Hatch,2000,111111,1.0,Gasolina,Manual,Mecânica,Branco,2 portas,0,58080040,João Pessoa,7500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-smart-895797737,Ernani Sátiro
"Carros, vans e utilitários",FIAT TORO,FIAT,,2019,58000,,,,,,,,58040540,João Pessoa,129990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toro-volcano-2019-a-top-diesel-capa-de-revista-gmustang-veiculos-891433906,Torre
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2015,99000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,,58046740,João Pessoa,35900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-2015-1-6-msi-895791984,Portal do Sol
"Carros, vans e utilitários",CITROEN XSARA,CITROEN,SUV,2006,100,2.0 - 2.9,Gasolina,Automático,Hidráulica,,4 portas,,58075000,João Pessoa,14000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/citroen-picasso-ano-2006-troco-em-repasse-de-imovel-ler-anuncio-td-895791613,Ernesto Geisel
"Carros, vans e utilitários",DAEWOO SUPER SALON ACE,DAEWOO,Sedã,1995,160000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,3,58073040,João Pessoa,58000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/limousine-895794227,José Américo de Almeida
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2003,221931,1.0,Gasolina,Manual,Mecânica,Vermelho,2 portas,,58322000,Conde,10500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-895791849,
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI C 1.6/ CL 1.6 MI 2P E 4P,VW - VOLKSWAGEN,Van/Utilitário,1996,195000,1.6,Gasolina,Manual,Mecânica,Verde,2 portas,2,58041110,João Pessoa,9000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-parati-g2-96-emplacada-895791066,Expedicionários
"Carros, vans e utilitários",GM - CHEVROLET VERANEIO S/ LUXE 4.0 DIES./TB DIES.,GM - CHEVROLET,Van/Utilitário,1989,10000000,,Diesel,Manual,Hidráulica,,4 portas,4,58140000,Areial,35000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/veraneio-ano-89-895785586,
"Carros, vans e utilitários",FIAT ARGO,FIAT,Passeio,2020,43099,,Flex,Manual,,,4 portas,8,58033907,João Pessoa,54990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2020-1-0-firefly-flex-drive-manual-861660886,Brisamar
"Carros, vans e utilitários", ,,,2015,74000,,,,,,,,58303350,Santa Rita,48999.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-automatico-895781660,Municípios
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2021,3600,1.0,Flex,Manual,Elétrica,Branco,4 portas,1,58407475,Campina Grande,73990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-879699851,José Pinheiro
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX PRIME/HGHI. IMOTION 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2010,122,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,8,58052320,João Pessoa,27800.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-prime-1-6-ano-2010-895780913,Jardim Cidade Universitária
"Carros, vans e utilitários",PEUGEOT 206,PEUGEOT,,2008,10000000,,,,,,,,58110009,Bayeux,9000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-206-895777776,Centro
"Carros, vans e utilitários",HYUNDAI HB20S,HYUNDAI,Sedã,2019,29000,1.6,Flex,Manual,Hidráulica,,4 portas,7,58059324,João Pessoa,55000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-0-895774975,Mangabeira
"Carros, vans e utilitários",FIAT SIENA TETRAFUEL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2008,284418,1.4,Gás Natural,Manual,Hidráulica,Branco,4 portas,4,58233000,Araruna,18000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/siena-tetrafuel-895752765,
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,66530,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,1,58071170,João Pessoa,38000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-attractive-1-4-8v-895772817,Cristo Redentor
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2020,300,1.6,Flex,Manual,Elétrica,Cinza,2 portas,8,58040100,João Pessoa,55000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2020-seminova-895773015,Torre
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2017,60210,1.8,Flex,Automático,Elétrica,Azul,4 portas,6,58039150,João Pessoa,52990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2017-895772072,Tambaú
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2019,33997,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,58045010,João Pessoa,43900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-authentique-1-0-890757832,Cabo Branco
"Carros, vans e utilitários",RENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 16V 5P AUT,RENAULT,Hatch,2012,1,1.6,Flex,Automático,Hidráulica,Preto,4 portas,,58033455,João Pessoa,29900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-privilege-2012-automatico-867860049,Brisamar
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,7600,1.4,Flex,Manual,Hidráulica,Preto,4 portas,9,58075140,João Pessoa,55800.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-4-895769787,Ernesto Geisel
"Carros, vans e utilitários",AUDI A4 2.0 16V TFSI 183/180CV MULTITRONIC,AUDI,Sedã,2013,90000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,6,58038242,João Pessoa,58000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/audi-a4-895770245,Manaíra
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2011,130000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,,58055190,João Pessoa,20900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corsa-1-4-premium-2011-completao-895762421,Mangabeira
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2020,40000,1.0,Flex,Automático,Hidráulica,Outra,4 portas,6,58765000,Piancó,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/polo-895760508,
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Pick-up,2014,82000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,2,58040380,João Pessoa,54990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-cabine-dupla-completona-2014-extra-859214088,Torre
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,,2020,1000,,,Automático,,,4 portas,,58414569,Campina Grande,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/te-ajudo-a-comprar-seu-carro-895756985,Tambor
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,Passeio,2019,48882,2.0 - 2.9,Diesel,Manual,,Cinza,4 portas,0,58033450,João Pessoa,128990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-amarok-se-cd-2-0-16v-tdi-4x4-diesel-856590948,Brisamar
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2013,84500,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,58117000,Lagoa Seca,34000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hb20-hyundai-1-0-flex-hatch-895755790,
"Carros, vans e utilitários",FORD FUSION HYBRID 2.5 16V 193CV AUT.,FORD,Sedã,2010,2000,1.3,Gasolina,Automático,Hidráulica,Preto,4 portas,2,58066136,João Pessoa,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/falar-com-beto-895758848,Muçumagro
"Carros, vans e utilitários",TOYOTA HILUX SW4 4X4 3.0 8V TB DIESEL,TOYOTA,Pick-up,2011,127200,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,8,58075400,João Pessoa,113900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-diesel-automatico-7-lugares-2011-883019801,Ernesto Geisel
"Carros, vans e utilitários",FIAT MOBI WAY 1.0 FIRE FLEX 5P.,FIAT,Passeio,2018,18000,,Gasolina,Manual,,,4 portas,1,58400158,Campina Grande,43900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2017-2018-1-0-evo-flex-way-manual-875328561,Centro
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Passeio,2012,147000,1.0,Flex,Manual,Hidráulica,Branco,2 portas,9,58050190,João Pessoa,17500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-fire-895753065,Castelo Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN ,VW - VOLKSWAGEN,,2002,111111,,,,,,,,58113616,Bayeux,14000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kombi-2002-895751749,Jardim Aeroporto
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2020,20780,1.0,Flex,Manual,Hidráulica,Branco,4 portas,8,58053000,João Pessoa,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-ano-2020-733310346,Água Fria
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,120000,1.0,Flex,Manual,Hidráulica,Verde,4 portas,8,58015120,João Pessoa,14000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vende-corsa-classic-2011-completo-895751363,Jaguaribe
"Carros, vans e utilitários",NISSAN TIIDA S 1.8/1.8 FLEX 16V  MEC.,NISSAN,Hatch,2011,120000,1.8,Flex,Manual,Elétrica,Prata,4 portas,6,58038420,João Pessoa,21499.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-tiida-s-1-8-16v-895744138,Manaíra
"Carros, vans e utilitários",BUGGY ,BUGGY,Buggy,1984,0,1.6,Gasolina,Manual,Mecânica,Branco,2 portas,9,58300000,Santa Rita,30000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/selvagem-origem-84-extra-895750481,
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2013,100000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,9,58015690,João Pessoa,22900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-passion-207-895734588,Jaguaribe
"Carros, vans e utilitários",FIAT UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2020,65000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,5,58033010,João Pessoa,44500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-fire-flex-attractive-manual-882747348,Brisamar
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2013,109,1.0,Flex,Manual,Hidráulica,Prata,4 portas,4,58066114,João Pessoa,25000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-g5-completo-1-0-25-mil-reais-895735265,Muçumagro
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED CLAS.SUPER 1.6MPFI VHC 8V AUT,GM - CHEVROLET,Sedã,1999,134440,1.0,Gasolina,Manual,Hidráulica,Outra,4 portas,9,58020382,João Pessoa,9500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corsa-1999-895733680,Roger
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2016,77000,1.8,Flex,Automático,Elétrica,Preto,4 portas,9,58410410,Campina Grande,79990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hrv-2016-895733743,Catolé
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2013,88000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,4,58013360,João Pessoa,29900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-trend-1-0-completo-895733427,Centro
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2015,95000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,0,58430470,Campina Grande,31500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-2015-atractive-1-4-895732695,Bodocongó
"Carros, vans e utilitários",FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,Sedã,2014,135000,1.6,Flex,Automático,Elétrica,Preto,4 portas,7,58200000,Guarabira,41900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/new-fista-895733053,
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP H.COUNTRY 2.8 4X4 CD DIES.AUT.,GM - CHEVROLET,Pick-up,2022,0,2.0 - 2.9,Diesel,Automático,Elétrica,Preto,4 portas,,58400036,Campina Grande,249990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nova-s10-high-country-2022-turbo-diesel-4x4-pronta-entrega-895728375,Centro
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2014,34000,1.0,Flex,Manual,Hidráulica,Vermelho,,4,58102236,Cabedelo,31500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-extra-34-000km-895726755,Intermares
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Sedã,2012,1,1.4,Flex,Manual,Hidráulica,Preto,4 portas,1,58015590,João Pessoa,26900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-2012-lt-1-4-extra-de-27-900-por-26-900-810101732,Jaguaribe
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2019,1,1.0,Flex,Manual,Elétrica,Preto,4 portas,1,58015590,João Pessoa,39900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/mobi-like-1-0-2019-unico-dono-843749472,Jaguaribe
