Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo,Novo/Usado
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2013,120000,1.6,Flex,Manual,Hidráulica,Laranja,4 portas,1,14085230,Ribeirão Preto,Campos Elíseos,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2013-1-6-freestyle-ipva-2021-pago-845407990,,
"Carros, vans e utilitários",VOLVO V60 T-5 R-DESING 2.0 5P,VOLVO,Sedã,2015,80000,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,4,14085230,Ribeirão Preto,Campos Elíseos,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/v60-t-5-2015-r-design-impecavel-759459474,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Passeio,2013,84851,,Flex,Manual,,,4 portas,8,06126000,Osasco,Santo Antônio,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-4-lt-spe-4-8v-848929292,,
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Van/Utilitário,2012,77000,1.4,Flex,Manual,Hidráulica,Prata,2 portas,1,14030210,Ribeirão Preto,Vila Virgínia,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/montana-2012-ls-1-4-raridade-77000km-892072933,,
"Carros, vans e utilitários",TOYOTA ETIOS CROSS 1.5 FLEX 16V 5P MEC.,TOYOTA,Passeio,2016,86000,,Flex,Manual,,,4 portas,0,13271450,Valinhos,Parque Nova Suíça,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/etios-cross-2015-2016-1-5-16v-flex-4p-manual-886731383,,
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Pick-up,2012,107861,,Álcool,Manual,Hidráulica,,4 portas,9,15080210,São José do Rio Preto,Jardim Santa Maria,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-fiesta-1-6-8v-flex-class-1-6-8v-flex-5p-alcool-818208611,,
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,Hatch,2020,33000,,Flex,Manual,Hidráulica,,4 portas,3,06194050,Osasco,km 18,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-kwid-zen-1-0-flex-12v-5p-mec-flex-manual-890706493,,
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V  FLEX  AUT.,KIA MOTORS,Passeio,2016,101000,,Flex,Automático,,,4 portas,1,15015400,São José do Rio Preto,Centro,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/cerato-2016-2016-1-6-sx-16v-flex-4p-automatico-895660041,,
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2020,12850,1.8,Flex,Automático,Hidráulica,Azul,4 portas,2,12322690,Jacareí,Jardim Jacinto,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/hr-v-ex-1-8-flex-automatico-na-garantia-de-fabrica-igual-ao-okm-898724351,,
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2019,16000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4 portas,5,12246876,São José dos Campos,Condomínio Royal Park,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-2019-com-pack-high-tech-886060768,,
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2020,6543,,Flex,Manual,Hidráulica,,4 portas,5,06194050,Osasco,km 18,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-evo-like-1-0-flex-flex-manual-888339310,,
"Carros, vans e utilitários",FIAT ARGO,FIAT,,2018,22650,,Flex,Manual,Elétrica,Vermelho,4 portas,2,15910000,Monte Alto,,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-3-887042577,,
"Carros, vans e utilitários",HYUNDAI CRETA SMART 1.6 16V FLEX AUT.,HYUNDAI,Passeio,2021,0,,Flex,Automático,,,4 portas,,17501090,Marília,Centro,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-16v-smart-plus-867214088,,
"Carros, vans e utilitários",RENAULT SANDERO ZEN FLEX 1.0 12V 5P MEC.,RENAULT,Passeio,2020,50945,,Flex,Manual,,,4 portas,0,17519000,Marília,Fragata,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/sandero-2019-2020-1-0-12v-sce-flex-zen-manual-853584760,,
"Carros, vans e utilitários",TOYOTA ,TOYOTA,Passeio,2019,60000,,Flex,Automático,,,4 portas,0,13300020,Itu,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-xei-16v-881429941,,
"Carros, vans e utilitários",NISSAN KICKS RIO 2016 1.6 16V FLEXSTAR 5P AUT.,NISSAN,Passeio,2018,66900,,Flex,Automático,,,4 portas,2,13025320,Campinas,Cambuí,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-16v-s-895017808,,
"Carros, vans e utilitários",AUDI A5 SPORTBACK 2.0 16V TFSI 180CV MULTI.,AUDI,Passeio,2011,86463,,Gasolina,Automático,,,4 portas,8,09638000,São Bernardo do Campo,Rudge Ramos,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-a5-2-0-tfsi-sportback-16v-878295272,,
"Carros, vans e utilitários",SUZUKI JIMNY SIERRA 4YOU 1.5 16V AUT,SUZUKI,SUV,2022,0,1.5,Gasolina,Automático,,Verde,2 portas,0,05016090,São Paulo,Perdizes,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/suzuki-jimny-sierra-1-5-4-you-2p-789865204,,
