Categoria,Modelo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,CEP,Município,Bairro,price,url,Marca,Cor,Tipo de veículo,Final de placa
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,2017,42650,1.0,Flex,Manual,Elétrica,4 portas,59054590,Natal,Lagoa Nova,45999.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfor-1-0-2017-com-42-650-km-rodados-861386145,HYUNDAI,Branco,Hatch,0
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,2020,49000,1.6,Flex,Manual,Elétrica,4 portas,59086005,Natal,Neópolis,65990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-2020-1-6-msi-total-flex-manual-838178199,VW - VOLKSWAGEN,Prata,Passeio,7
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 12V 5P,2017,48652,1.0,Flex,Manual,Elétrica,4 portas,59056450,Natal,Lagoa Nova,42990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vw-fox-10-trendline-17-17-daniel-moraes-867912461,VW - VOLKSWAGEN,Branco,Hatch,
"Carros, vans e utilitários",HONDA HR-V,2016,65000,,,Automático,,4 portas,59090655,Natal,Ponta Negra,84000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-1-8-exl-flex-aut-5p-895628883,HONDA,Preto,,4
"Carros, vans e utilitários",VW - VOLKSWAGEN SANTANA COMFORTLINE 1.8 MI 8V 4P,1994,200000,1.8,Gasolina,Manual,Hidráulica,4 portas,59145090,Parnamirim,Passagem de Areia,5600.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-santana-1-8-gasolina-ano-1994-895626665,VW - VOLKSWAGEN,Verde,Passeio,9
"Carros, vans e utilitários",SUZUKI GRAND VITARA 2.0 16V 4X2/4X4 5P AUT.,2009,170,2.0 - 2.9,Gasolina,Automático,Hidráulica,4 portas,59070360,Natal,Cidade da Esperança,38500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/grand-vitara-4x4-auto-2009-895627836,SUZUKI,Preto,SUV,8
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA 2.5 20V 150/170CV TIPTRONIC,2008,115000,2.0 - 2.9,Gasolina,Automático,Elétrica,4 portas,59090270,Natal,Ponta Negra,32000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jetta-895624144,VW - VOLKSWAGEN,Preto,Sedã,
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,2018,39500,1.0,Flex,Manual,Elétrica,4 portas,59073100,Natal,Planalto,54500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/up-tsi-895627427,VW - VOLKSWAGEN,Branco,Hatch,6
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. JOY 1.0/ 1.0 FLEXPOWER 8V 5P,2004,1,1.0,Gasolina,Manual,Hidráulica,4 portas,59650000,Açu,,14300.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-todo-em-dias-no-ponto-de-transferencia-895624503,GM - CHEVROLET,Vermelho,Passeio,2
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CLI / CL 1.8,1996,60200,1.8,Gasolina,Manual,Mecânica,2 portas,59280000,Macaíba,,10500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-895623949,VW - VOLKSWAGEN,Azul,Hatch,
"Carros, vans e utilitários",TOYOTA ETIOS,2013,131,,Flex,Manual,Hidráulica,,59108000,Natal,Potengi,30700.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/etios-1-3-2013-895623416,TOYOTA,,,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SANTANA COMFORTLINE 1.8 MI 8V 4P,1994,200000,1.8,Gasolina,Manual,Hidráulica,4 portas,59145090,Parnamirim,Passagem de Areia,6500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-santana-1994-895623076,VW - VOLKSWAGEN,Verde,Passeio,9
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,2010,199,1.0,Flex,Manual,Hidráulica,4 portas,59114740,Natal,Nossa Senhora da Apresentação,16000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/16-000-895616752,GM - CHEVROLET,Preto,Sedã,1
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2017,105000,1.0,Flex,Manual,Hidráulica,4 portas,59607480,Mossoró,Nova Betânia,37000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-895621205,FORD,Vermelho,Hatch,6
"Carros, vans e utilitários",NISSAN MARCH S 1.6 16V FLEXSTART 5P,2013,81000,1.6,Flex,Manual,Elétrica,4 portas,59068000,Natal,Pitimbu,27500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/march-1-6-ano-2013-895620921,NISSAN,Azul,Hatch,9
"Carros, vans e utilitários",FORD RANGER XLT 2.5 4X2 CD DIESEL,2000,329691,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,59139525,Natal,Lagoa Azul,38000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-a-diesel-895619365,FORD,Vermelho,Pick-up,6
"Carros, vans e utilitários",BMW 120IA SPORT 2.0 ACTIVEFLEX 16V AUT.,2016,53000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59014120,Natal,Areia Preta,108900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/bmw-120-895618916,BMW,Preto,Hatch,4
"Carros, vans e utilitários",FORD F-75 4X2 2.6 V12,1975,200000,,Gasolina,Manual,Mecânica,2 portas,59020090,Natal,Tirol,8000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/f-75-vendo-e-troco-895618571,FORD,Vermelho,Pick-up,0
"Carros, vans e utilitários",HYUNDAI CRETA PULSE 1.6 16V FLEX AUT.,2017,68500,1.6,Flex,Automático,Hidráulica,4 portas,59300000,Caicó,,74900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/creta-pulse-1-6-2017-895618902,HYUNDAI,Preto,SUV,2
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF GL 1.8/ 2.0I 4P,1997,80000,1.8,Gasolina,Manual,,,59240000,Tangará,,9000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/golf-97-895614571,VW - VOLKSWAGEN,Verde,,
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION1.6 FLEX 16V AUT.,2019,39000,1.6,Flex,Automático,Hidráulica,4 portas,59086290,Natal,Neópolis,70900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-expression-1-6-automatica-895599207,RENAULT,Cinza,SUV,4
"Carros, vans e utilitários",NISSAN FRONTIER SV AT.CD 4X4 2.5 TB DIESEL MEC.,2014,139233,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,59162000,São José de Mipibu,,80000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/frontier-sv-atk-2014-839853111,NISSAN,Prata,Pick-up,2
"Carros, vans e utilitários",NISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.,2020,44000,1.6,Flex,Automático,Elétrica,4 portas,59086290,Natal,Neópolis,93900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-automatico-895597771,NISSAN,Preto,SUV,0
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,2015,1423,1.0,Flex,Manual,Elétrica,4 portas,59066180,Natal,Candelária,63900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/argo-1-0-drive-firefly-flex-mec-20-21-c-1-423-km-rodados-895596503,FIAT,Prata,Hatch,
"Carros, vans e utilitários",PEUGEOT 207 SED. PASSION XR SPORT 1.4 FLEX 8V 4P,2010,149259,1.4,Flex,Manual,Hidráulica,4 portas,59122484,Natal,Redinha,16000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-passion-xrs-2009-2010-quitado-nao-895596331,PEUGEOT,Preto,Sedã,2
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 ELECTRONIC 4P,1994,94250,1.0,Gasolina,Manual,Mecânica,4 portas,59086005,Natal,Neópolis,12990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/uno-eletronic-895594957,FIAT,Vermelho,Hatch,8
"Carros, vans e utilitários",TOYOTA 1.8 GLI UPPER 16V FLEX 4P AUTOMATICO,2017,39501,1.8,Flex,Automático,Hidráulica,4 portas,59031350,Natal,Alecrim,80500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-2017-39-km-895586040,TOYOTA,Vermelho,Sedã,3
"Carros, vans e utilitários",FIAT UNO ATTRACTI. CELEB.1.4 EVO F.FLEX 8V 2P,2006,2213,1.0,Gasolina,Manual,Mecânica,4 portas,59580000,Maxaranguape,,7500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-basico-895584722,FIAT,Cinza,Passeio,5
"Carros, vans e utilitários",SUZUKI VITARA 4SPORT ALLGRIP 1.4 TB 16V AUT.,2020,13890,1.4,Gasolina,Automático,Elétrica,4 portas,59611060,Mossoró,Santo Antônio,131990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/suzuki-vitara-4sport-allgrip-1-4-tb-16v-aut-892105101,SUZUKI,Branco,Passeio,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,2014,86000,1.6,Flex,Manual,Hidráulica,4 portas,59062530,Natal,Lagoa Nova,32000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-1-6-flex-2014-863884699,VW - VOLKSWAGEN,Prata,Passeio,7
"Carros, vans e utilitários",FORD KA,2020,55486,1.0,Flex,Manual,Elétrica,4 portas,59086005,Natal,Neópolis,52490.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2020-1-0-ti-vct-flex-se-sedan-manual-866106799,FORD,Vermelho,Passeio,5
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,2013,100000,1.0,Flex,Manual,Hidráulica,4 portas,59069430,Natal,Pitimbu,25000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/classic-2013-1-0-muito-conservado-895584085,GM - CHEVROLET,Cinza,Sedã,3
"Carros, vans e utilitários",NISSAN FRONTIER XE CD 4X2 2.5 TB DIESEL,2013,110000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,59290000,São Gonçalo do Amarante,,74900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/frontier-2-5-ano-2013-diesel-completa-895582414,NISSAN,Prata,Pick-up,4
"Carros, vans e utilitários",GM - CHEVROLET ONIX,2020,0,1.0,Flex,Manual,Elétrica,4 portas,59086005,Natal,Neópolis,67990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2020-1-0-flex-lt-manual-890782146,GM - CHEVROLET,Branco,Passeio,7
"Carros, vans e utilitários",FIAT ARGO TREKKING 1.3 8V FLEX MEC.,2021,1,1.3,Flex,Manual,Elétrica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-trekng-1-3-cambio-mt-okm-867443498,FIAT,Branco,Hatch,1
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,2016,83580,1.6,Flex,Manual,Hidráulica,4 portas,59054590,Natal,Lagoa Nova,37000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-6-expression-2016-836699374,RENAULT,Prata,Hatch,4
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CS PLUS,2022,0,1.3,Flex,Manual,Elétrica,2 portas,59030200,Natal,Alecrim,83900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-freedom-2022-891207203,FIAT,Branco,Pick-up,7
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,2019,48000,1.4,Flex,Manual,Hidráulica,4 portas,59032600,Natal,Alecrim,55000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-working-1-4-cs-2019-892622294,FIAT,Branco,Van/Utilitário,8
"Carros, vans e utilitários",GM - CHEVROLET ONIX SED. PLUS PREM. 1.0 12V TB FLEX AUT,2022,0,1.0,Flex,Automático,Elétrica,4 portas,59066180,Natal,Candelária,93990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-plus-premier-ii-turbo-116-cv-2022-791300775,GM - CHEVROLET,Branco,Sedã,
"Carros, vans e utilitários", ,2010,50000,,,,,,59056450,Natal,Lagoa Nova,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/compro-seu-carro-895574812,,,,
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,2016,89303,1.4,Álcool,Manual,Hidráulica,2 portas,59300000,Caicó,,50000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-working-c-s-1-4-2016-a-mais-nova-do-serido-880888465,FIAT,Vermelho,Pick-up,
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,2008,141508,1.0,Flex,Manual,Hidráulica,4 portas,59153155,Parnamirim,Parque do Jiqui,20900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/siena-completo-excelente-835883188,FIAT,Preto,Sedã,7
"Carros, vans e utilitários", ,2020,45000,1.0,Flex,Manual,Hidráulica,4 portas,59037000,Natal,Alecrim,49900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-joy-2020-completo-852193260,,,,
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION1.6 FLEX 16V AUT.,2020,40665,1.6,Flex,Automático,Hidráulica,4 portas,59066180,Natal,Candelária,73991.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/duster-expression-at-sce-1-6-4p-2020-830637186,RENAULT,Preto,SUV,2
"Carros, vans e utilitários",MITSUBISHI LANCER HL 2.0 16V 160CV AUT.,2019,22000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59086005,Natal,Neópolis,58500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/lancer-hl-2019-impecavel-884261161,MITSUBISHI,Preto,Sedã,6
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL SPECIAL 1.6 MI 8V 99CV 2P,1996,195000,1.6,Gasolina,Manual,Mecânica,2 portas,59198000,Montanhas,,6900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-g2-1-6-ap-895568882,VW - VOLKSWAGEN,Azul,Hatch,
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,2016,71403,1.8,Flex,Automático,Hidráulica,4 portas,59150426,Parnamirim,Nova Parnamirim,52999.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/spin-2016-active-1-8-790705722,GM - CHEVROLET,Branco,Van/Utilitário,8
"Carros, vans e utilitários",JEEP STD 1.8 4X2 FLEX 16V AUT,2018,37541,1.8,Flex,Automático,Elétrica,4 portas,59066180,Natal,Candelária,78900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renegade-1-8-flex-aut-18-18-c-37-541-km-rodados-886792690,JEEP,Branco,SUV,
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V MEC.,2010,148,1.6,Gasolina,Manual,Elétrica,4 portas,59068330,Natal,Pitimbu,29900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vende-kia-cerato-1-6-prata-2010-895568761,KIA MOTORS,Prata,Sedã,1
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2019,45000,,Flex,Manual,,4 portas,59066180,Natal,Candelária,46800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2018-2019-1-0-ti-vct-flex-se-manual-840497242,FORD,,Passeio,6
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,2011,115000,1.4,Flex,Manual,Hidráulica,4 portas,59141420,Parnamirim,Rosa dos Ventos,22000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corsa-maxx-1-4-2011-completo-895562536,GM - CHEVROLET,Verde,Hatch,1
"Carros, vans e utilitários",MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 MEC.,2012,116553,,Flex,Manual,,4 portas,59000000,Natal,,50990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-2011-2012-2-0-4x4-16v-140cv-flex-4p-manual-888779224,MITSUBISHI,,Passeio,6
"Carros, vans e utilitários",FIAT ,2016,100000,1.4,Gás Natural,,,4 portas,59020000,Natal,Petrópolis,35899.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-1-4-2016-gnv-895562268,FIAT,Branco,,
"Carros, vans e utilitários",TOYOTA COROLLA,2015,88000,,,Automático,,4 portas,59090657,Natal,Ponta Negra,75000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-xei-2015-895561346,TOYOTA,Cinza,,
"Carros, vans e utilitários",FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,2009,150000,1.0,Flex,Manual,Mecânica,4 portas,59075130,Natal,Lagoa Nova,13500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-basico-895550826,FIAT,Branco,Passeio,6
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,2007,126000,1.0,Gasolina,Manual,Mecânica,2 portas,59060200,Natal,Nossa Senhora de Nazaré,11900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-2007-895551319,FORD,Preto,Hatch,6
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,2020,47281,,Flex,Manual,,4 portas,59080000,Natal,Capim Macio,51990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-6-msi-totalflex-4p-manual-861638770,VW - VOLKSWAGEN,,Passeio,5
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 2.0 HI-FLEX 16V MEC.,2015,100839,,Flex,Manual,,4 portas,59066180,Natal,Candelária,51900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/duster-2014-2015-2-0-dynamique-4x2-16v-flex-4p-manual-875341870,RENAULT,,Passeio,0
"Carros, vans e utilitários",PEUGEOT 208 ALLURE 1.5 FLEX 8V 5P,2014,0,1.5,Flex,Manual,Elétrica,4 portas,59390000,Lagoa Nova,,32900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-teto-panoramico-2014-2014-895548920,PEUGEOT,Branco,Hatch,2
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,2012,172000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,59650000,Açu,,80000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/amarok-higline-2012-895548545,VW - VOLKSWAGEN,Branco,Pick-up,
"Carros, vans e utilitários",NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,2015,120000,,Diesel,Automático,,4 portas,59065500,Natal,Candelária,112900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/frontier-2014-2015-2-5-sl-4x4-cd-turbo-eletronic-diesel-4p-automatico-883233581,NISSAN,,Passeio,3
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,2021,1,2.0 - 2.9,Diesel,Automático,Elétrica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-okm-pronta-entrega-2021-841939119,FIAT,Branco,Van/Utilitário,1
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,2009,0,1.0,Flex,Manual,Mecânica,2 portas,59390000,Lagoa Nova,,16500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2009-895547205,FORD,Prata,Hatch,5
"Carros, vans e utilitários",GURGEL BR-800 (TODOS)/SUPERMINI,1989,823685,4.0 ou mais,Gasolina,Manual,Mecânica,2 portas,59122230,Natal,Redinha,6500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-br-800-895544236,GURGEL,Cinza,Passeio,6
"Carros, vans e utilitários",RENAULT DUSTER TECHROAD 2.0 HI-FLEX 16V MEC.,2013,110000,2.0 - 2.9,Flex,Manual,Hidráulica,4 portas,59022220,Natal,Lagoa Seca,42800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/duster-techroad-2-0-895544312,RENAULT,,SUV,6
"Carros, vans e utilitários",PORSCHE MACAN 2.0 TURBO 237/252CV,2020,8000,2.0 - 2.9,Gasolina,Automático,,4 portas,59078110,Natal,Capim Macio,455800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/porsche-macan-2-0-16v-gasolina-4p-automatico-878365047,PORSCHE,Azul,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,2018,54906,1.0,Flex,Manual,Elétrica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-joy-2018-870221530,GM - CHEVROLET,Branco,Passeio,3
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P,2009,122000,1.6,Flex,Manual,Hidráulica,4 portas,59920000,São Miguel,,34000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/golf-sportline-895540657,VW - VOLKSWAGEN,Preto,Hatch,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,2014,107,1.0,Flex,Manual,Hidráulica,4 portas,59086005,Natal,Neópolis,32990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-g6-2014-884758455,VW - VOLKSWAGEN,Branco,Hatch,0
"Carros, vans e utilitários",RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V AUT.,2020,42112,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59037700,Natal,Alecrim,88900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/oroch-2-0-dyn-automatica-886934448,RENAULT,Preto,Pick-up,6
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,2014,39000,1.0,Flex,Manual,Hidráulica,4 portas,59030660,Natal,Barro Vermelho,35990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-atractive-1-0-2014-888924029,FIAT,Preto,Hatch,9
"Carros, vans e utilitários",TOYOTA HILUX,2018,70000,,Diesel,Automático,,4 portas,59140295,Parnamirim,Centro,245000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-sw4-2-8-tdi-srx-7l-4x4-895536974,TOYOTA,Preto,SUV,
"Carros, vans e utilitários",FORD ,2009,136000,1.0,Flex,Manual,Hidráulica,4 portas,59122090,Natal,Redinha,14500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-sedan-flex-1-0-2008-2009-895536207,FORD,Preto,Sedã,1
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CD,2019,27000,1.4,Flex,Manual,Hidráulica,,59054000,Natal,Dix-Sept Rosado,75000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-cd-1-4-unica-dona-km-27-000-885746851,FIAT,Branco,Van/Utilitário,0
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,2015,80000,1.4,Flex,Manual,Hidráulica,4 portas,59084180,Natal,Neópolis,35990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/punto-1-4-attractive-2015-829263777,FIAT,Branco,Hatch,1
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,2010,155000,1.4,Flex,Manual,Hidráulica,4 portas,59068410,Natal,Pitimbu,19500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corsa-premium-2010-895532076,GM - CHEVROLET,Prata,Sedã,4
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,2016,35000,1.4,Flex,Manual,Hidráulica,2 portas,59031440,Natal,Alecrim,44999.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-working-cs-completa-2016-852672605,FIAT,Branco,Pick-up,9
