Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Final de placa,CEP,Município,price,url,Portas,Bairro
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION FLEX 1.0 12V 4P,RENAULT,Passeio,2018,61000,1.0,Flex,Manual,Hidráulica,Prata,8,65063380,São Luís,40800.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/logan-2018-apenas-40-800-00-898502548,4 portas,Angelim
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. ADVANT. 1.4 8V F.POWER AUT.,GM - CHEVROLET,Sedã,2015,97305,1.4,Flex,Manual,Hidráulica,Prata,,65075440,São Luís,0.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-898499728,4 portas,São Francisco
"Carros, vans e utilitários",FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2016,59000,1.6,Flex,Manual,Hidráulica,Prata,3,65044295,São Luís,45000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-essence-1-6-2016-2016-898499827,4 portas,Coroadinho
"Carros, vans e utilitários",NISSAN TIIDA SEDAN 1.8 16V FLEX FUEL 4P,NISSAN,Sedã,2011,173000,1.8,Flex,Manual,Elétrica,Preto,0,65066620,São Luís,23000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/nissan-tiida-sedan-1-8-2011-manual-898497293,4 portas,Turu
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Van/Utilitário,2018,73000,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,0,65000000,São Luís,200000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-898496531,4 portas,
"Carros, vans e utilitários",FORD FIESTA 1.6 16V FLEX AUT. 5P,FORD,Hatch,2015,47200,1.6,Flex,Automático,Elétrica,Branco,,65077657,São Luís,40000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-se-1-6-powershift-2015-898497682,4 portas,Ponta D'Areia
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL PLUS 1.0 MI TOTAL FLEX 2P,VW - VOLKSWAGEN,Passeio,2020,54926,,Flex,Manual,,,5,65903390,Imperatriz,48310.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-0-12v-mpi-totalflex-4p-manual-898495709,4 portas,Centro
"Carros, vans e utilitários",HONDA CIVIC SEDAN EX 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2018,24000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,,65903280,Imperatriz,116000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2-0-ex-flex-automatico-898495538,4 portas,Centro
"Carros, vans e utilitários",FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,Passeio,2020,51296,,Flex,Manual,,,2,65903390,Imperatriz,75700.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/fiorino-2019-2020-1-4-mpi-furgao-hard-working-8v-flex-2p-manual-898496080,2 portas,Centro
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 FLEX 16V AUT.,RENAULT,Passeio,2020,57728,,Flex,Automático,,,6,65903390,Imperatriz,80810.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/duster-2019-2020-1-6-16v-sce-flex-dynamique-x-tronic-898495560,4 portas,Centro
,,,,,,,,,,,,,,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-trekking-898494423,,
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2018,56574,1.3,Flex,Manual,Hidráulica,Preto,3,65040515,São Luís,46000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-x-hb-1-3-mecanico-17-18-completo-847375006,4 portas,Sacavém
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV7 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Passeio,2020,51916,,Flex,Automático,,,5,65903390,Imperatriz,85670.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/spin-2019-2020-1-8-activ7-8v-flex-4p-automatico-898495269,4 portas,Centro
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,79000,1.0,Flex,Manual,,Branco,,65903280,Imperatriz,45000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-1-0-flex-manual-898489985,4 portas,Centro
"Carros, vans e utilitários",RENAULT MEGANE SEDAN DYNAMIQUE HI-FLEX 1.6 16V,RENAULT,Sedã,2011,1,1.6,Flex,Manual,Hidráulica,Prata,0,65051872,São Luís,25000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/megane-dynamique-1-6-898492955,4 portas,Parque Aurora
"Carros, vans e utilitários",JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2018,41000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,,65903280,Imperatriz,116000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-2-0-4x2-flex-aut-898491940,4 portas,Centro
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2005,119000,1.8,Flex,Automático,Hidráulica,Prata,8,65061237,São Luís,28000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-corolla-2005-2005-898488132,4 portas,Ipase
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Passeio,2021,900,,Flex,Automático,,,4,65042245,São Luís,83000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/onix-2021-2021-1-0-turbo-flex-plus-lt-automatico-866230988,2 portas,Coroado
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC,GM - CHEVROLET,Sedã,2012,532000,1.0,Flex,Manual,Mecânica,Branco,,65000000,São Luís,13500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/classic-vhc-e-2012-2012-898486063,4 portas,
"Carros, vans e utilitários",TOYOTA HILUX CD DX 4X2 3.0 8V 90CV DIESEL,TOYOTA,Van/Utilitário,2015,0,3.0 - 3.9,Diesel,Manual,Hidráulica,,,65076230,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/compro-hilux-2015-898481522,4 portas,São Francisco
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2017,49000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,5,65917337,Imperatriz,100000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exl-898486338,4 portas,Parque Planalto
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,1,1.4,Flex,Manual,Hidráulica,Cinza,,65074199,São Luís,32900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/cobalt-lt-1-4-898484655,4 portas,Vinhais
"Carros, vans e utilitários",FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,,2013,1900,1.3,Flex,Automático,Hidráulica,,4,65110000,São José de Ribamar,23000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2013-2013-898483422,4 portas,
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,SUV,2018,108,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,9,65085306,São Luís,258000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/sw4-18-18-srx-7l-898480783,4 portas,Anjo da Guarda
"Carros, vans e utilitários",FIAT LINEA 1.9/ HLX 1.9/1.8 FLEX  DUALOGIC 4P,FIAT,Sedã,2010,185000,1.9,Flex,Manual,Hidráulica,Preto,8,65092660,São Luís,12000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-linea-898481631,4 portas,Pedrinhas
"Carros, vans e utilitários",RENAULT LOGAN ZEN FLEX 1.0 12V 4P MEC.,RENAULT,Passeio,2020,70000,1.0,Flex,Manual,,Preto,1,65076820,São Luís,0.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-zen-1-0-12v-sce-flex-895325223,4 portas,Jaracaty
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,64000,1.0,Flex,Manual,Elétrica,Vermelho,,65074199,São Luís,53990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2019-893359707,4 portas,Vinhais
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2013,95000,1.6,Flex,Automático,Hidráulica,Preto,3,65110000,São José de Ribamar,22000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-renault-logan-exp-1-6-ano-2013-898484048,4 portas,
"Carros, vans e utilitários",PEUGEOT 206 FELINE 1.4/ 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2005,130000,1.4,,Manual,Hidráulica,Prata,1,65051210,São Luís,13500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/imperdivel-peugeot-206-completissimo-bancos-de-couro-pintura-nova-896182961,4 portas,COHAB Anil I
"Carros, vans e utilitários",NISSAN MARCH S 1.6 16V FLEX FUEL 5P,NISSAN,Hatch,2014,73000,1.6,Flex,Manual,Elétrica,Preto,3,65040515,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-s-1-6-r-35-000-00-885640925,4 portas,Sacavém
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2017,89000,1.6,Flex,Manual,Hidráulica,Prata,,65074199,São Luís,64990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/duster-expression-1-6-2017-898476146,4 portas,Vinhais
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2015,81000,1.0,Flex,Manual,Hidráulica,Prata,,65074199,São Luís,36990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-trendline-1-0-2015-898475157,4 portas,Vinhais
"Carros, vans e utilitários",BMW 320IA GT SPORT 2.0 TURBO 16V 184CV 5P,BMW,,2014,75993,2.0 - 2.9,Gasolina,Automático,Mecânica,Cinza,1,65071380,São Luís,87990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/bmw-320i-3b11-886305466,,Calhau
"Carros, vans e utilitários",KIA MOTORS CARNIVAL 2.5 V6,KIA MOTORS,SUV,2008,1,3.0 - 3.9,Gasolina,Automático,Hidráulica,Vermelho,,65065180,São Luís,47000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/kia-carnival-672031686,4 portas,Olho D'Água
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 160CV MEC.,MITSUBISHI,Passeio,2014,77283,2.0 - 2.9,Gasolina,Manual,,Branco,9,65076820,São Luís,65990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2-0-16v-895297515,4 portas,Jaracaty
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2011,147000,1.0,Flex,Manual,Hidráulica,Preto,5,65065180,São Luís,21900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/palio-economy-1-0-completo-896227755,4 portas,Olho D'Água
"Carros, vans e utilitários",GM - CHEVROLET ASTRA,GM - CHEVROLET,Hatch,2008,145,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,,65081331,São Luís,12500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/astra-top-898465600,4 portas,Vila Embratel
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P MEC.,GM - CHEVROLET,Sedã,2012,155000,1.8,Flex,Manual,Hidráulica,Branco,0,65110000,São José de Ribamar,22000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/crevrolet-cruze-finan-898468689,4 portas,
"Carros, vans e utilitários",FORD FIESTA,FORD,Hatch,2008,0,1.0,Gasolina,Manual,Hidráulica,Preto,,65058531,São Luís,7500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-7500-898464253,4 portas,Cidade Olímpica
"Carros, vans e utilitários",RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2020,38,1.0,Flex,Manual,Elétrica,Preto,3,65110000,São José de Ribamar,23000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/carro-898466026,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SED. COMFORT. 1.6 MI TOT. FLEX 8V,VW - VOLKSWAGEN,Sedã,2008,126,1.6,Flex,Manual,Hidráulica,Preto,2,65630230,Timon,25000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/polo-sedan-2007-2008-1-6-confortilaine-898461423,4 portas,Santo Antônio
"Carros, vans e utilitários",TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2018,71000,1.8,Flex,Automático,Elétrica,Branco,9,65052116,São Luís,88000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/corola-gli-upper-2018-impecavel-2021-pago-895643638,4 portas,Cohatrac
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX XTREME 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2019,17000,1.6,Flex,Manual,Elétrica,Branco,,65130000,Paço do Lumiar,52000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fox-xtreme-2019-898459128,4 portas,
"Carros, vans e utilitários",RENAULT CLIO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2015,1,1.0,Flex,Manual,Mecânica,Preto,,65074199,São Luís,23900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/clio-autentique-1-0-898457522,4 portas,Vinhais
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2019,52000,1.0,Flex,Manual,Hidráulica,Preto,6,65010610,São Luís,0.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb-20-898469343,4 portas,Centro
"Carros, vans e utilitários",FORD FIESTA CLASS 1.0 4P,FORD,Hatch,2012,1,1.0,Flex,Manual,Hidráulica,Vermelho,,65074199,São Luís,23900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiesta-se-1-0-898452348,4 portas,Vinhais
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2015,42000,1.4,Flex,Manual,Hidráulica,Branco,5,65000000,São Luís,21500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-2015-898452036,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET MONTANA 1.4 8V CONQUEST ECONOFLEX  2P,GM - CHEVROLET,Pick-up,2010,100000,1.4,Gasolina,Manual,Hidráulica,Prata,8,65000000,São Luís,23000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-montana-898450948,2 portas,
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2013,1,1.4,Flex,Manual,Hidráulica,Vermelho,,65074199,São Luís,28900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/agile-ltz-1-4-sem-entrada-898452686,4 portas,Vinhais
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,Sedã,2010,58000000,1.0,Gasolina,Manual,Hidráulica,Branco,,65250000,Alcântara,13000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/classic-898438701,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Sedã,2012,100000,1.4,Flex,Manual,Hidráulica,Prata,6,65000000,São Luís,22000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/prisma-maxx-1-4-898448960,4 portas,
,,,,,,,,,,,,,,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/spin-activ-898425424,,
"Carros, vans e utilitários", ,,,1975,100000,,Gasolina,,,Azul,,65066320,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-brasilia-898432198,2 portas,Turu
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2009,65000,1.6,Flex,Manual,Hidráulica,Prata,9,65058520,São Luís,12000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/festa-muito-conservado-898431721,4 portas,Cidade Olímpica
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2014,70000,,Flex,Manual,Hidráulica,Prata,9,65072465,São Luís,15500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/celta-2014-898422184,4 portas,Parque Athenas
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2008,173,1.5,Flex,Automático,Elétrica,Prata,2,65075150,São Luís,28000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-2008-896628015,4 portas,Jardim Renascença
"Carros, vans e utilitários",TOYOTA HILUX CD SR 4X2 2.7 16V/2.7 FLEX AUT.,TOYOTA,Pick-up,2015,99000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,0,65065180,São Luís,94990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hilux-automatica-ano-2015-flex-898424043,4 portas,Olho D'Água
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2020,41000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,0,65050851,São Luís,260000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hilux-20-20-srx-extra-ipva-pago-e-revisoes-898422350,4 portas,Planalto Anil I
"Carros, vans e utilitários",FORD F-4000,FORD,Pick-up,2017,98000,,Diesel,Manual,Hidráulica,,,65110000,São José de Ribamar,115000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/f4000-ano-2017-898424901,2 portas,
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,Pick-up,2015,92000,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,,65065180,São Luís,115000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-l200-885045911,4 portas,Olho D'Água
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA COMFORTLINE 1.4 TSI 16V 4P AUT.,VW - VOLKSWAGEN,Sedã,2020,25000,1.4,Flex,Automático,Elétrica,Cinza,4,65071380,São Luís,127890.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/jetta-comfortline-250-tsi-1-4-878381683,4 portas,Calhau
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2019,50000,1.6,Gasolina,Automático,Hidráulica,Branco,0,65010260,São Luís,40000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20-898421754,4 portas,Centro
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. PREM. 1.0/1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Hatch,2006,101000,1.0,Flex,Manual,Hidráulica,Prata,0,65061250,São Luís,16800.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/corsa-ret-zerado-completo-16-800-898460929,4 portas,Maranhão Novo
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2021,31000,1.6,Flex,Manual,Assistida,Preto,0,65071380,São Luís,62990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/voyage-mpi-1-6-2020-2021-com-ipva-2021-total-pago-835472387,4 portas,Calhau
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,135000,1.4,Flex,Manual,Hidráulica,Prata,7,65072570,São Luís,31990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-1-4-completo-apenas-r-6-000-de-entrada-br-873932270,4 portas,Parque Shalon
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,Passeio,2020,56550,1.0,Flex,Manual,Hidráulica,Prata,9,65071380,São Luís,52490.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2020-1-0-12v-mpi-totalflex-4p-manual-887100596,4 portas,Calhau
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,42000,,Flex,Automático,Hidráulica,Branco,1,65901590,Imperatriz,88000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-endurance-automatico-2018-2019-888062090,4 portas,Centro
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Pick-up,2020,77000,1.8,Flex,Automático,Elétrica,Branco,0,65071380,São Luís,87990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/toro-endurence-1-8-aut-2019-2020-com-ipva-2021-total-pago-835473279,4 portas,Calhau
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,SUV,2020,29742,1.6,Flex,Automático,Elétrica,Outra,2,65071380,São Luís,87590.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/captur-intense-at-sce-1-6-4p-2019-2020-877811523,4 portas,Calhau
"Carros, vans e utilitários",FORD KA 1.5 SEDAN SE 12V FLEX 4P MEC.,FORD,Sedã,2020,69700,1.5,Flex,Manual,Elétrica,Prata,5,65071380,São Luís,49990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-se-tivct-1-0-4p-2019-2020-869893852,4 portas,Calhau
"Carros, vans e utilitários",TOYOTA XL PLUS CON. 1.5 FLEX 16V 5P AUT,TOYOTA,Hatch,2022,0,1.5,Flex,Automático,Hidráulica,Prata,,65800000,Balsas,88090.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/toyota-xl-plus-connect-21-22-891309516,4 portas,
"Carros, vans e utilitários",FORD KA 1.5 SE PLUS 12V FLEX 5P MEC.,FORD,Passeio,2020,17000,,Flex,Manual,,,9,65042245,São Luís,55000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-5-ti-vct-flex-se-plus-manual-890023004,2 portas,Coroado
"Carros, vans e utilitários",FIAT STRADA ENDURANCE 1.4 FLEX 8V CS PLUS,FIAT,Pick-up,2021,7,1.4,Flex,Manual,Hidráulica,Branco,0,65040515,São Luís,79900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-endurance-1-4-cs-plus-zero-km-21-21-troco-e-financio-857337251,2 portas,Sacavém
"Carros, vans e utilitários",VW - VOLKSWAGEN NIVUS HIGHLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,SUV,2021,0,1.0,Flex,Automático,Elétrica,Preto,0,65071380,São Luís,123990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronus-prec-at-889596095,4 portas,Calhau
"Carros, vans e utilitários",GM - CHEVROLET SONIC,GM - CHEVROLET,Sedã,2012,42000,1.6,Flex,Automático,Hidráulica,Cinza,,65000000,São Luís,22000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/sonic-2012-r-22-000-e-30-prestacoes-de-381-884840069,4 portas,
"Carros, vans e utilitários",FORD KA+ SEDAN 1.5 SEL 16V FLEX 4P,FORD,Sedã,2018,42000,1.5,Flex,Manual,Elétrica,Branco,0,65074115,São Luís,47000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-seda-894725929,4 portas,Cohama
