Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,CEP,Município,Bairro,url,Final de placa
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2010,2536588,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,68901255,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-897775463,5
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,28553,1.8,Gasolina,Automático,Elétrica,Vermelho,4 portas,68909177,Macapá,Boné Azul,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-897741751,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 3P,VW - VOLKSWAGEN,Hatch,2010,0,1.0,Gasolina,Manual,Hidráulica,Preto,4 portas,68908035,Macapá,Infraero,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/wolksvagem-gol-g5-2009-2010-em-dias-897672228,7
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CD,FIAT,Pick-up,2021,0,,,,,Branco,4 portas,68902346,Macapá,Muca,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/strada-freedom-897692245,7
"Carros, vans e utilitários",JEEP RENEGADE LIM. EDIT. 1.8 4X2 FLEX 16V AUT,JEEP,SUV,2021,5000,1.8,Flex,Automático,,Cinza,4 portas,68903200,Macapá,Jardim Marco Zero,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-897717773,8
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,,2005,10000,1.6,Gasolina,,,,,68900067,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/kit-4-bicos-injetor-bosch-corsa-1-6-gasolina-usados-porem-em-bom-estado-897674525,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI/ 1.6I 2P,VW - VOLKSWAGEN,Passeio,1997,186000,1.6,Gasolina,Manual,Hidráulica,Cinza,2 portas,68908455,Macapá,São Lázaro,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/gol-cl-1-6-mi-897668449,9
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2014,120000,1.6,Flex,Automático,Hidráulica,Vermelho,2 portas,68908022,Macapá,Infraero,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-somente-venda-897666489,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX ROUTE 1.0 MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,Hatch,2011,168000,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,68901336,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fox-2011--so-pegar-e-usar-897647329,
"Carros, vans e utilitários",RENAULT DUSTER OROCH EXPRESS 1.6 FLEX 16V MEC.,RENAULT,Hatch,2017,44000,1.6,Flex,Manual,Elétrica,Prata,4 portas,68909803,Macapá,Novo Horizonte,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-1-6-2017-897656359,1
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,,2010,0,,,,,,,68926024,Santana,Novo Horizonte,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/engate-de-reboque-celta-897636422,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2015,78536,1.0,Flex,Manual,Hidráulica,Preto,4 portas,68900081,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-gm-classic-ls-1-0-completo-78mil-km-2014-2015-897597141,0
"Carros, vans e utilitários",MITSUBISHI L200 TRITON SPORT HPE 2.4 CD DIESEL AUT.,MITSUBISHI,Pick-up,2019,48289,2.0 - 2.9,Diesel,Automático,Hidráulica,Outra,4 portas,68901060,Macapá,Trem,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/triton-sport-hpe-2-4-diesel-4x4-automatica-2019-870195625,0
"Carros, vans e utilitários",FIAT STRADA TREKKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2011,1111111111,1.4,Flex,Manual,Hidráulica,Branco,2 portas,68928232,Santana,Fonte Nova,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/strada-2011-897619925,6
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,31332,1.0,Flex,Manual,Elétrica,Branco,4 portas,68901271,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-mpi-branco-modelo-2020-873124934,9
"Carros, vans e utilitários",FORD BELINA L 1.8/ 1.6,FORD,Antigo,1975,25789,1.4,Gasolina,Manual,Mecânica,Vermelho,2 portas,68906301,Macapá,Marabaixo,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/ford-belina-1976-uma-reliquia-pra-chamar-de-sua-857046379,8
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2009,12345678,1.0,Gasolina,Manual,Hidráulica,Branco,4 portas,68901291,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-2009-completo-897606386,6
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,VW - VOLKSWAGEN,Sedã,2009,68000000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-completo-16-000-897503025,2
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2016,61000,1.8,Flex,Automático,Elétrica,Branco,4 portas,68906301,Macapá,Marabaixo,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/honda-hrv-exl-2016-o-top-das-galaxias-895086080,1
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO SUPER SURF 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2006,120000,,Flex,Manual,Mecânica,Branco,2 portas,68909893,Macapá,Marabaixo,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-ap-897566573,9
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,Hatch,2019,11111,1.0,Flex,Manual,Assistida,Branco,4 portas,68902230,Macapá,Muca,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/smart-veiculos-712094780,0
"Carros, vans e utilitários",FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2013,71452,1.6,Flex,Manual,Elétrica,Prata,4 portas,68900081,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-lindo-ford-new-fiesta-1-6-se-sd-88mil-km-2013-2013-887524476,0
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV 4X2 2.7 FLEX 16V AUT.,TOYOTA,SUV,2019,32656,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,68901271,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/toyota-sw4-srv-flex-7-lugares-2019-branca-860560088,9
"Carros, vans e utilitários",MITSUBISHI L200 TRITON OUTDOOR 2.4 FLEX 16V CD MEC.,MITSUBISHI,Pick-up,2013,79000,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/triton-79-km-rodados-897477707,2
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,96000,1.6,Flex,Manual,Elétrica,,4 portas,68925189,Santana,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-msi-confortline-2016-897564873,
"Carros, vans e utilitários",FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,,2013,140000,,Gasolina,Manual,Hidráulica,Prata,4 portas,68909850,Macapá,Marabaixo,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-897466970,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Hatch,2015,100000,1.0,Gasolina,Manual,Hidráulica,Branco,4 portas,68908310,Macapá,Pacoval,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/repasso-gol-897448796,4
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,,2015,35000,1.0,Flex,,,,4 portas,68900099,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/hb20-parcelado-897423903,
"Carros, vans e utilitários",FIAT PALIO,FIAT,,2006,100000,,,,,,4 portas,68900099,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/palio-2006-897434241,
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,Hatch,2013,92000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,68900075,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-attractive-italia-1-4-2013-manual-completo-892239344,8
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V MEC.,KIA MOTORS,Sedã,2008,125000,1.6,Gasolina,Manual,Hidráulica,Preto,4 portas,68902891,Macapá,Buritizal,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/kia-cerato-2008-1-6-16v-mec-891411652,6
"Carros, vans e utilitários",FIAT PALIO SPORTING 1.6 FLEX 16V 5P,FIAT,Hatch,2013,96000,1.6,Flex,Automático,Hidráulica,Vermelho,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/venda-897417101,8
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2009,103000,1.6,Gasolina,Manual,Hidráulica,Preto,4 portas,68925122,Santana,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-polo-897425944,8
"Carros, vans e utilitários",FORD FIESTA SE 1.6 8V FLEX 5P,FORD,Hatch,2014,119900,1.6,Flex,Manual,Hidráulica,Branco,4 portas,68901271,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-se-1-6-2014-completo-895056315,1
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Passeio,2009,0,1.2,Flex,Manual,Hidráulica,Amarelo,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-897382941,0
"Carros, vans e utilitários",FIAT PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,FIAT,Hatch,2013,96000,1.6,Flex,Automático,Hidráulica,Vermelho,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/venda-897407450,8
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2019,38000,2.0 - 2.9,Flex,Automático,Elétrica,Azul,4 portas,68900099,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exl-2019-897363683,
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Hatch,2001,369000,1.0,Flex,Manual,Hidráulica,Verde,2 portas,68900082,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-palio-2001-897349636,8
"Carros, vans e utilitários", ,,,1999,192000,,,,,,4 portas,68900070,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/parati-ap-897306501,
"Carros, vans e utilitários",FIAT DOBLO ELX 1.8 MPI 8V FLEX,FIAT,Hatch,2008,98000,1.4,Flex,Manual,Hidráulica,Outra,4 portas,68900075,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-elx-1-4-2008-manual-completo-897318070,6
"Carros, vans e utilitários",FORD FIESTA SEDAN SE 1.0 8V FLEX 4P,FORD,Sedã,2011,1,1.0,Flex,Manual,Hidráulica,Prata,4 portas,68909804,Macapá,Novo Horizonte,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fiesta-897343089,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2015,105000,1.6,Gasolina,Manual,Hidráulica,Prata,2 portas,68900099,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/saveiro-para-autofinaciamento-897314321,1
"Carros, vans e utilitários",FORD KA 1.0I 3P,FORD,Passeio,2010,2806828,1.0,Gasolina,Manual,Hidráulica,Vermelho,2 portas,68903310,Macapá,Jardim Marco Zero,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2010-897304811,4
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 160CV AUT.,MITSUBISHI,SUV,2011,132301,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,68901060,Macapá,Trem,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/asx-2-0-automatico-2011-887092750,0
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,Hatch,2021,14000,1.0,Flex,Automático,,Azul,4 portas,68900095,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-897272973,1
"Carros, vans e utilitários",GM - CHEVROLET EQUINOX LT 2.0 TURBO 262CV AUT.,GM - CHEVROLET,Passeio,2018,21572,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,68908183,Macapá,Julião Ramos,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/equinox-2018-2-0-16v-turbo-gasolina-premier-awd-automatico-897284151,6
"Carros, vans e utilitários",HYUNDAI IX35 2.0 16V 2WD FLEX MEC.,HYUNDAI,Passeio,2011,130000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,68908183,Macapá,Julião Ramos,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/ix35-2011-2-0-mpi-4x2-16v-gasolina-4p-manual-897248476,9
"Carros, vans e utilitários",FIAT STRADA ADVENTURE 1.6 MPI 16V CE,FIAT,Passeio,2014,124535,1.6,Flex,Manual,Hidráulica,Branco,2 portas,68908183,Macapá,Julião Ramos,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/strada-2014-1-8-mpi-adventure-cd-16v-flex-2p-manual-897242048,5
"Carros, vans e utilitários",FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,Passeio,2015,115064,1.0,Flex,Manual,Elétrica,Branco,4 portas,68908183,Macapá,Julião Ramos,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2015-1-0-ti-vct-flex-se-manual-897249683,5
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP H.COUNTRY 2.8 4X4 CD DIES.AUT.,GM - CHEVROLET,Passeio,2016,79502,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,68908183,Macapá,Julião Ramos,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/s10-2016-2-8-high-country-4x4-cd-16v-turbo-diesel-4p-automatico-897275128,8
"Carros, vans e utilitários",FIAT PALIO ELX 1.0/ 1.0 FIRE FLEX 8V 2P,FIAT,Hatch,2000,5000000,1.0,Gasolina,Manual,Mecânica,Branco,,68902860,Macapá,Buritizal,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/palio-ano-2000-897223257,9
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2012,100000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,68927069,Santana,Remedios,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/gol-897234425,6
"Carros, vans e utilitários", ,,,2020,0,,,,,,,68900099,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-2020-897192046,
"Carros, vans e utilitários",GM - CHEVROLET CHEVETTE L / SL / SL/E / DL / SE 1.6,GM - CHEVROLET,Passeio,2008,0,1.2,Flex,Manual,Hidráulica,Amarelo,4 portas,68905700,Macapá,Perpétuo Socorro,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-897171742,1
"Carros, vans e utilitários",MITSUBISHI LANCER HL-T 2.0 16V 160CV AUT.,MITSUBISHI,Sedã,2019,50000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,68906508,Macapá,Marabaixo,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-lancer-hl-t-2-0-160cv-2019-897093079,8
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,Hatch,2021,0,1.0,Flex,Manual,Elétrica,Cinza,4 portas,68901271,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/novo-hb20-sense-2021-0km-cinza-ipva-2021-pago-868624654,0
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2017,53000,1.4,Flex,Automático,Hidráulica,Prata,4 portas,68906181,Macapá,São José,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/onix-2017-ltz-automatico-897108310,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2010,89659,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,68900081,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-lindo-vw-gol-g4-1-0-trend-completo-89mil-km-2009-2010-893728762,0
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMFORTLINE  1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2015,169000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,68902860,Macapá,Buritizal,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vw-voyage-comfortline-1-0-2014-2015-874991476,8
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2006,120000,1.0,Flex,Manual,Mecânica,Prata,4 portas,68945000,Pedra Branca do Amaparí,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/celta-basico-ano-2006-897040692,6
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,71546,1.0,Flex,Manual,Hidráulica,Branco,4 portas,68900081,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-vw-up-take-1-0-completo-71mil-km-2014-2015-887525157,0
"Carros, vans e utilitários",MITSUBISHI L200 TRITON GL 3.2 CD TB INT. DIES. MEC.,MITSUBISHI,Pick-up,2013,214000,,Diesel,Manual,Hidráulica,Branco,4 portas,68920000,Laranjal do Jari,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-l200-triton-3-2-gl-4x4-2013-897031602,8
"Carros, vans e utilitários",BMW 325I,BMW,Sedã,1992,220000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,,68903358,Macapá,Jardim Marco Zero,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/bmw-897031645,4
"Carros, vans e utilitários",RENAULT KWID OUTSIDER 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2020,8700,1.0,Flex,Manual,Elétrica,Prata,4 portas,68900010,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/kwid-outsider-2020-urgente-897003780,
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Hatch,2015,70000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,68927063,Santana,Remedios,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/hb20-897017759,5
"Carros, vans e utilitários",CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,Hatch,2012,98617,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-c3-1-4-2012-897006287,8
"Carros, vans e utilitários",MITSUBISHI L200 TRITON SPORT GLS 2.4 CD DIESEL AUT.,MITSUBISHI,Pick-up,2020,38890,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,68901271,Macapá,Santa Rita,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-gls-automatica-2020-4x4-diesel-branca-879663363,1
"Carros, vans e utilitários",FIAT PALIO ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,Conversível,2005,4000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,68915000,Ferreira Gomes,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/carro-palio-2005-897002476,0
"Carros, vans e utilitários",FIAT STRADA 1.3 MPI FIRE 8V 67CV CS,FIAT,Pick-up,2002,1,1.5,Gasolina,Manual,Hidráulica,Azul,2 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/strada-ano-2002-com-ar-e-direcao-896979659,0
"Carros, vans e utilitários",FIAT DOBLO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Van/Utilitário,2014,79000,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,68900075,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-attractive-1-4-2014-2014-completo-5-lugares-unico-dono-896995406,8
"Carros, vans e utilitários",FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2008,164000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,68906075,Macapá,Goiabal,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-siena-1-0-2007-2008-896974101,9
"Carros, vans e utilitários",FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2013,79000,1.5,Flex,Manual,Hidráulica,Prata,4 portas,68900075,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-rocam-sedan-1-6-2013-completo-unico-dono-891789208,6
"Carros, vans e utilitários",FORD KA+,FORD,,2021,0,,,,,,,68900015,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/veiculos-0km-sem-entrada-baixo-score-kwid-logan-sandero-hb20-862941752,
"Carros, vans e utilitários",GM - CHEVROLET MERIVA MAXX 1.4 MPFI 8V ECONOFLEX 5P,GM - CHEVROLET,Passeio,2012,158000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,68900110,Macapá,Central,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/meriva-1-4-completa-896954040,2
"Carros, vans e utilitários",RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2009,260177,1.0,Flex,Manual,Hidráulica,Prata,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/logan-2009-em-dia-896977008,9
"Carros, vans e utilitários", ,,,2020,0,,,,,,4 portas,68907320,Macapá,Renascer,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/quero-locar-um-carro-896939884,
,,,,,,,,,,,,,,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-2-8-diesel-4x4-automatica-2020-896935022,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,85000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,68900000,Macapá,,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/golf-sportline-edicao-limitada-12-13-896931504,2
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,,2010,11111,,,,,Preto,4 portas,68908006,Macapá,Infraero,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/voyage-preto-2010-completo-896820059,
"Carros, vans e utilitários",NISSAN LIVINA S 1.6 16V FLEX FUEL MEC.,NISSAN,Van/Utilitário,2011,160173,1.6,Flex,Manual,Hidráulica,Preto,4 portas,68901060,Macapá,Trem,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/nissan-livina-1-6-manual-2011-2011-896913959,0
"Carros, vans e utilitários",FORD KA 1.5 SE TRAIL 16V FLEX 4P MANUAL,FORD,Sedã,2015,125000,1.5,Flex,Manual,Hidráulica,Branco,4 portas,68901470,Macapá,Santa Inês,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/troco-carro-ford-ka-sedan-2015-super-conservado-ideal-pra-uber-troco-por-carro-aberto-896912277,8
"Carros, vans e utilitários",FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,Hatch,2012,128000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,68909034,Macapá,Jardim Felicidade,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/vendo-896810807,
"Carros, vans e utilitários",TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2018,70503,1.8,Flex,Automático,Hidráulica,Outra,4 portas,68901060,Macapá,Trem,https://ap.olx.com.br/amapa/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-upper-1-8-automatico-2017-2018-877845125,0
