Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo de veículo
"Carros, vans e utilitários",HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,HYUNDAI,2018,4500,,Gasolina,Automático,,,4 portas,2,64049010,Teresina,Jóquei,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-1-6-16v-t-gdi-gls-895275450,Passeio
"Carros, vans e utilitários",SUZUKI JIMNY 4S 1.3 16V,SUZUKI,2012,97000,1.3,Gasolina,Manual,Hidráulica,Cinza,2 portas,2,64051120,Teresina,São Cristóvão,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/suzuki-jimny-2012-4x4-898426518,Passeio
"Carros, vans e utilitários",HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,2010,127000,,Gasolina,Automático,,,4 portas,4,64045000,Teresina,Noivos,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/i30-2009-2010-2-0-mpi-16v-gasolina-4p-automatico-894981312,Passeio
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,2006,121000,1.0,Flex,Manual,Mecânica,Branco,4 portas,6,64018500,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-893386241,Hatch
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2019,86000,1.4,Flex,Automático,Hidráulica,Prata,4 portas,8,64001400,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-automatico-18-19-dispenso-golpistas-893276800,Sedã
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V  FLEX  AUT.,KIA MOTORS,2014,120000,1.6,Flex,Automático,Elétrica,Vermelho,4 portas,0,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/kia-cerato-1-6-automatico-2014-893910476,Sedã
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.7 FLEX 16V AUT.,TOYOTA,2014,121262,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,0,64001490,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-flex-2-7-4x4-aut-883263760,Pick-up
"Carros, vans e utilitários",RENAULT LOGAN PRIVILÈGE HI-FLEX 1.6 16V 4P,RENAULT,2007,142000,1.6,Flex,Manual,Hidráulica,Outra,4 portas,3,64207445,Parnaíba,Planalto de Monteserra The,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-898410171,Sedã
"Carros, vans e utilitários",NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,NISSAN,2014,190000,,,Automático,,,,,64260000,Piripiri,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/frontier-sl-2014-898399836,
"Carros, vans e utilitários",FIAT LINEA 1.9/ HLX 1.9/ 1.8 FLEX 16V 4P,FIAT,2010,100,,Flex,Manual,,,4 portas,3,64045000,Teresina,Noivos,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/linea-2010-2010-1-9-mpi-hlx-16v-flex-4p-manual-877288577,Passeio
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2020,45500,1.0,Flex,Manual,Elétrica,Prata,4 portas,4,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-4p-881106767,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN ALLSPAC COMF 250 TSI 1.4 FLEX,VW - VOLKSWAGEN,2020,25700,1.4,Flex,Automático,Elétrica,Preto,4 portas,7,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/tiguan-allspace-comfortline-250-tsi-1-4-4p-844260974,SUV
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,2013,160000,1.0,Flex,Manual,Mecânica,Branco,2 portas,7,64500000,Oeiras,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/carro-898382894,Hatch
"Carros, vans e utilitários",RENAULT LOGAN,RENAULT,2020,16948,1.0,Flex,Manual,Hidráulica,Prata,4 portas,1,64018285,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-2020-1-0-12v-sce-flex-life-manual-884597858,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1000 (MODELO ANTIGO),VW - VOLKSWAGEN,1996,0,1.0,Gasolina,Manual,Mecânica,Vermelho,2 portas,,64083045,Teresina,Colorado,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-898387048,Antigo
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI FLEX 8V 4P,VW - VOLKSWAGEN,2010,126000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,3,64017590,Teresina,Cidade Nova,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/polo-hatch-1-6-2010-898387100,Hatch
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,2017,52741,1.4,Flex,Manual,Hidráulica,Branco,4 portas,2,64767000,Campo Alegre do Fidalgo,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/venda-de-uma-strada-2016-2017-r-58-500-898386978,Passeio
"Carros, vans e utilitários",RENAULT DUSTER OROCH DYNA. 1.6 HI-FLEX 16V MEC,RENAULT,2016,57500,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,5,64000010,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/oroch-vermelha-898382882,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI/ POWER 1.6 MI 4P,VW - VOLKSWAGEN,2009,120000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,8,64006350,Teresina,Água Mineral,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-878448801,Hatch
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,2015,55000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,5,64000010,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2015-898381217,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,156,1.0,Flex,Manual,Hidráulica,Prata,4 portas,0,64078605,Teresina,Itararé,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-br-seminovo-com-carinha-de-0km-r-34-800-898380370,Sedã
"Carros, vans e utilitários",FIAT STRADA VOLCANO 1.3 FLEX 8V CD,FIAT,2021,0,1.3,Flex,Manual,Elétrica,Branco,4 portas,6,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-volcano-889615293,Pick-up
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 2.0 16V FLEX 5P AUT.,RENAULT,2020,45403,,Flex,Automático,,,4 portas,8,64045000,Teresina,Noivos,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-1-6-16v-sce-flex-intense-x-tronic-871877315,Passeio
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2019,57283,,Flex,Manual,,,4 portas,6,64045000,Teresina,Noivos,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2019-1-0-mpfi-joy-8v-flex-4p-manual-892105140,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,2020,65656,1.6,Flex,Manual,Elétrica,Branco,4 portas,3,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/polo-msi-mt-1-6-4p-884107072,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS,VW - VOLKSWAGEN,2020,27377,1.0,Flex,Automático,Hidráulica,Azul,4 portas,6,64018285,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-2020-1-0-200-tsi-total-flex-comfortline-automatico-886962344,Passeio
"Carros, vans e utilitários",TOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.,TOYOTA,2015,83000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,8,64770000,São Raimundo Nonato,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/sw4-sr-flex-ano-2015-15-898368320,SUV
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,2020,61525,1.0,Flex,Manual,Hidráulica,Prata,4 portas,2,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-4p-895891037,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.8 MI,VW - VOLKSWAGEN,2005,149000,1.8,Gasolina,Manual,Hidráulica,Cinza,4 portas,8,64180000,Esperantina,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-power-898362588,
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,VW - VOLKSWAGEN,2020,40000,1.6,Flex,Manual,Elétrica,Cinza,4 portas,9,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/virtus-msi-mt-1-6-888534101,Sedã
,,,,,,,,,,,,,,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/oroch-2018-manual-898350618,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,2009,137000,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,1,64084010,Teresina,São Sebastião,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-2008-2009-1-4-898350589,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE  TRENDLINE 1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,2013,98915,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,6,64018500,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/voyagem-g6-extra-muito-conservado-2013-1-0-888864737,Sedã
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX 16V 4P MEC.,HONDA,2021,0,,Flex,Automático,,Branco,4 portas,3,64002510,Teresina,Marquês,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/carta-de-credito-42-103-00-898350123,
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V MEC.,KIA MOTORS,2012,140000,1.6,Flex,Manual,Elétrica,Preto,4 portas,9,64046640,Teresina,São João,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/cerato-1-6-mecanico-muito-novo-898349885,Sedã
"Carros, vans e utilitários",CHERY TIGGO 2.0 16V MEC. 5P,CHERY,2011,80000,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,7,64082430,Teresina,Renascença,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/tiggo-898356432,Passeio
"Carros, vans e utilitários", ,,2020,7474,,,,,,4 portas,,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-turbo-1-4-automatica-19-20-857469218,
"Carros, vans e utilitários",NISSAN VERSA SL 1.6 16V FLEX FUEL 4P MEC.,NISSAN,2013,160000,1.6,Flex,Manual,Elétrica,Prata,4 portas,6,64002300,Teresina,Mafuá,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-2012-2013-898349453,Sedã
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,2020,39065,1.8,Flex,Automático,Elétrica,Branco,4 portas,3,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/toro-endurance-flex-at-4x2-1-8-4p-2020-ar-dh-aut-789340837,Pick-up
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,2021,36,1.3,Flex,Manual,Elétrica,Branco,4 portas,0,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/strada-freedom-895661037,Pick-up
"Carros, vans e utilitários",FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,2012,100000,1.4,Flex,,Hidráulica,Prata,4 portas,2,64004410,Teresina,Parque Alvorada,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-ssiena-2012-1-4-completo-898340049,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,2001,264000,1.0,Gasolina,Manual,Mecânica,Branco,2 portas,8,64965000,Avelino Lopes,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/celta-montado-898335946,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 I MOTI.POWER/HIGHLI T.FLEX 8V 4P,VW - VOLKSWAGEN,2014,114000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,64052810,Teresina,Horto,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-highline-13-14-extra-898333491,Hatch
"Carros, vans e utilitários",KIA MOTORS BESTA EST 2.7 DIESEL (10/12LUG.),KIA MOTORS,1998,150000,,Diesel,Manual,,,,,64238000,Cocal dos Alves,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/van-898335657,
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,2015,68000,1.3,Flex,Manual,Hidráulica,Preto,4 portas,6,64067210,Teresina,Tabajaras,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-etyos-x-1-3-2015-2016-898331016,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2016,80000,1.0,Flex,Manual,Elétrica,Branco,4 portas,1,64073620,Teresina,Uruguai,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-2016-completo-898373156,Hatch
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,2019,30077,1.6,Flex,Automático,Elétrica,Branco,4 portas,5,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-intense-1-6-aut-ano-2018-2019-863947106,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,2015,98000,1.6,Flex,Manual,Hidráulica,Outra,4 portas,3,64010260,Teresina,Mocambinho,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-comfortline-1-6-15-15-898332261,Sedã
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-POWER 1.6 8V 5P,RENAULT,2016,104000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,1,64076200,Teresina,Comprida,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-expression-1-6-2015-2016-cinza-bem-conservado-896969454,Hatch
"Carros, vans e utilitários",FIAT PUNTO T-JET 1.4 16V TURBO 5P,FIAT,2016,67321,1.4,Flex,Semi-Automático,Hidráulica,Branco,4 portas,4,64018230,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/punto-t-jet-1-4-874879417,Hatch
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,2017,27350,1.5,Flex,Automático,Elétrica,Branco,4 portas,3,64014210,Teresina,Cristo Rei,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/city-898328931,Sedã
"Carros, vans e utilitários",FIAT UNO MILLE SX 2P E 4P,FIAT,1997,220000,1.0,Gasolina,Manual,Mecânica,Branco,4 portas,2,64110000,José de Freitas,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-mille-sx-1997-898324399,Hatch
"Carros, vans e utilitários",NISSAN FRONTIER SE VIBE CD 2.8 TDI DIES.,NISSAN,2007,100000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,4 portas,4,64016610,Teresina,Cidade Nova,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/frontier-vibe-2-8-diesel-motor-mwm-895814975,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL,GM - CHEVROLET,2014,105000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,6,64280000,Campo Maior,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-s10-automatica-898324962,Pick-up
"Carros, vans e utilitários",FIAT UNO MILLE CELEB. WAY ECON. 1.0 F.FLEX 4P,FIAT,2011,159000,1.0,Gasolina,Manual,Mecânica,Branco,4 portas,2,64005280,Teresina,Parque Alvorada,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-2011-898326277,Passeio
"Carros, vans e utilitários",TOYOTA X-WAY CONNECT 1.5 FLEX 16V 5P AUT,TOYOTA,2019,40000,1.6,Flex,Automático,Elétrica,Branco,4 portas,2,64073650,Teresina,Uruguai,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-yaris-xway-2019-898298601,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,110000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,5,64800000,Floriano,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/vende-se-gol-2013-898298237,Hatch
"Carros, vans e utilitários",GM - CHEVROLET D-20,GM - CHEVROLET,1996,11111,,Diesel,Manual,Hidráulica,Azul,2 portas,0,64763000,Capitão Gervásio Oliveira,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/d20-898296115,Hatch
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,2011,110000,,,Manual,,Preto,4 portas,,64002480,Teresina,Marquês,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-celta-2010-2011-898289422,
"Carros, vans e utilitários",FORD FIESTA,FORD,2017,108560,,,,,,,,64055295,Teresina,Morada do Sol,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-6-2017-887791044,
"Carros, vans e utilitários",FIAT UNO DRIVE 1.0 FLEX 6V 5P,FIAT,2018,40500,,Flex,Manual,Elétrica,Prata,4 portas,,64020200,Teresina,Saci,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/uno-drive-3-cilindros-898269843,
"Carros, vans e utilitários",FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,2013,103000,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,5,64009350,Teresina,Buenos Aires,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-898287336,Passeio
"Carros, vans e utilitários",FIAT SIENA EL 1.6 MPI 16V,FIAT,2013,61000,,Flex,Automático,,,4 portas,3,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/siena-2012-2013-1-6-mpi-essence-16v-flex-4p-automatizado-889645080,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL GL 1.8 MI 2P E 4P,VW - VOLKSWAGEN,1990,150000,1.8,Gasolina,Manual,Mecânica,Vermelho,2 portas,7,64000210,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-gl-1-8-ano-1990-898260520,Hatch
"Carros, vans e utilitários",JEEP RENEGADE SPORT 2.0 4X4 TB DIESEL AUT.,JEEP,2016,116455,2.0 - 2.9,Diesel,Automático,Elétrica,Preto,4 portas,7,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-ano-2015-2016-diesel-853299485,SUV
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,2013,86000,1.4,Flex,Manual,Hidráulica,Cinza,2 portas,4,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/strada-working-1-4-2013-2013-loja-so-veiculos-86-3305-8646-891777855,Van/Utilitário
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2011,86000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,2,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fox-1-0-trend-898260174,Hatch
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CE,FIAT,2018,36000,,Flex,Manual,Hidráulica,Branco,2 portas,4,64255000,Pedro II,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/strada-2018-estado-de-zero-898252822,Van/Utilitário
"Carros, vans e utilitários",NISSAN MARCH 1.0 16V FLEX FUEL 5P,NISSAN,2014,84000,1.0,Flex,Manual,Elétrica,Branco,4 portas,,64014050,Teresina,Ilhotas,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-2014-898254642,Hatch
"Carros, vans e utilitários",FORD KA 1.5 SEDAN SE 12V FLEX 4P MEC.,FORD,2019,36000,,Flex,Manual,,Branco,4 portas,5,64050030,Teresina,Planalto,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-1-5-2019-898254646,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS,VW - VOLKSWAGEN,2020,41991,1.0,Flex,Automático,Hidráulica,Branco,4 portas,2,64018285,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-2020-1-0-200-tsi-total-flex-comfortline-automatico-822165706,Passeio
"Carros, vans e utilitários",PEUGEOT 207 XS 1.6 FLEX 16V 5P,PEUGEOT,2009,100000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,0,64011630,Teresina,Aroeiras,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-898273053,Hatch
"Carros, vans e utilitários",RENAULT CLIO SED. EXPRESSION HI-FLEX 1.0 16V 4P,RENAULT,2015,79000,,Flex,Manual,,,4 portas,8,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/clio-2014-2015-1-0-expression-16v-flex-4p-manual-898249238,Passeio
"Carros, vans e utilitários",FORD ESCORT XR3 1.8 / 1.6 CONVERSÍVEL,FORD,1991,10000,1.8,Álcool,Manual,Hidráulica,Preto,2 portas,7,64000230,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/escort-xr3-conversivel-898218858,Conversível
"Carros, vans e utilitários",GM - CHEVROLET ASTRA,GM - CHEVROLET,2007,245000,,,,,,4 portas,,64218210,Parnaíba,São José,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/carro-astra-898240293,
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,2018,95000,3.0 - 3.9,Diesel,Automático,Elétrica,Branco,4 portas,0,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-892867084,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET CELTA SUPER 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2012,117000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,6,64078080,Teresina,Itararé,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-celta-lt-2012-2012-898226874,Hatch
